GEOID,label,ALAND,bldg_area,street_len,nodes_num,poi_num,manufct_poi_num,transport_poi_num,trucking_poi_num,restaurant_poi_num,grocery_poi_num,tree_cover,builtup_cover,barren_cover,ttl_pop,pop_pct_white,pop_pct_black,mhh_income,geoid_o,visitor_flows
36061022700,252,150708,106827.6647,4008.855534,11,81,0,0,1,21,1,0.118156755,99.88184325,0,5387,24.05791721,37.62762205,84100,36061022700,821
36061020600,253,148748,89633.27781,2025.273203,16,53,0,1,0,7,2,0.778753994,99.22124601,0,3628,16.89636163,49.64167585,77976,36061020600,979
36061020901,254,115806,53004.97342,2483.72125,9,82,0,1,0,15,3,32.23076923,67.76923077,0,3665,7.285129604,40.84583902,41000,36061020901,286
36061021000,255,203714,42924.97209,9662.113207,19,11,0,0,1,0,1,26.89520624,42.45633593,0,6748,2.400711322,61.89982217,43839,36061021000,1319
36061021100,256,347994,115640.5863,15120.93824,25,90,3,0,0,39,5,19.594656,30.4371535,0,10529,31.72191091,16.48779561,65600,36061021100,1129
36061021200,257,176396,110677.3541,3230.578263,15,66,1,0,0,13,5,8.919555705,91.08044429,0,4899,12.47193305,59.05286793,102072,36061021200,1045
36061021400,258,135576,51437.87176,4828.680292,12,23,0,0,0,3,1,25.54169402,68.87721602,0,3075,10.14634146,66.21138211,75489,36061021400,445
36061021703,259,313863,120846.9188,9957.667508,22,14,0,0,0,2,0,35.8094698,61.78055004,0,545,37.06422018,22.56880734,0,36061021703,313
36061021800,260,181869,118207.6947,4334.213504,17,141,3,0,0,31,10,0,100,0,6530,20.90352221,51.27105666,61293,36061021800,1249
36061021900,261,279413,140539.9215,11604.68368,28,97,0,1,0,20,3,11.27481978,47.55280132,0,5696,4.880617978,33.70786517,24843,36061021900,1219
36061022102,262,99000,59454.53987,4929.358596,15,47,1,0,0,5,2,6.291192331,93.70880767,0,2382,23.92947103,51.46935348,140114,36061022102,261
36061022302,263,60089,35252.82229,7282.304534,6,13,0,0,0,2,0,0,35.71158928,0,3101,13.93099,18.606901,53438,36061022302,383
36061022400,264,194691,100756.0027,1700.060551,13,87,0,0,0,10,4,11.65447898,88.34552102,0,7346,8.671385788,50.61257827,47798,36061022400,1721
36061022600,265,152983,97995.79184,1468.899264,11,123,0,1,0,19,3,0,100,0,4890,16.42126789,53.16973415,64167,36061022600,779
36061022800,266,180633,122405.5425,3406.09797,15,132,2,0,0,30,5,0,100,0,5961,15.34977353,56.81932562,82340,36061022800,1436
36061022900,267,211053,107768.7336,6154.65132,14,123,3,2,1,25,10,9.208731241,49.38608458,0,7975,16.38871473,20.33855799,46170,36061022900,1146
36061023000,268,173688,112202.9565,1571.952547,10,74,1,0,0,14,4,6.526567572,93.47343243,0,9111,10.14158709,59.17023378,41895,36061023000,1995
36061016900,269,180003,147148.4874,5079.230496,13,255,6,0,0,56,6,0.197987131,99.80201287,0,8526,73.23481117,2.979122684,214259,36061016900,959
36061016400,270,177386,88005.17491,1683.399591,10,54,0,0,2,8,3,16.41017063,83.58982937,0,7371,11.27391127,25.61389228,35905,36061016400,1995
