id,lon_id,lat_id,poi_num,bldg_area,nodes_num,LST,longitude,latitude,tree,shrubland,grassland,builtup,barren,water,cropland,slope,aspect,elevation,aspect_class
0,1,1,0,0,0,63.17629511,-12503970,4017870,0,71.02912526,0,0,0.20126133,0,0,1.90537596,97.64614105,556.6367188,East
1,1,2,0,0,0,61.91504573,-12503970,4017330,0,70.05213719,0,0,1.18155227,0,0,2.35382557,37.35792923,572.6080322,Northeast
2,1,3,0,43.55138029,1,60.79735319,-12503970,4016790,0,63.60841492,0,0,7.62857744,0,0,1.64499247,104.6786194,565.2697754,East
3,1,4,0,0,0,62.34571625,-12503970,4016250,0,63.57185142,0.10132733,1.16526407,6.40185211,0,0,3.63798094,123.8519592,567.8128662,Southeast
4,1,5,0,0,0,62.98146797,-12503970,4015710,0,66.01474021,0.07599542,0.78528619,4.36757523,0,0,3.58513212,26.06278801,555.5204468,Northeast
5,1,6,0,0,0,62.96608688,-12503970,4015170,0,62.13055723,0.91194423,1.27466321,6.92973459,0,0,5.32830477,32.9508667,579.0189209,Northeast
6,1,7,0,0,0,60.49314941,-12503970,4014630,0.14351716,64.04589839,0.73434246,1.00352397,5.32291934,0,0,4.33526468,303.7257996,607.090271,Northwest
7,1,8,0,0,0,61.23144173,-12503970,4014090,0,70.8258093,0.0506635,0,0.37703015,0,0,5.21250534,226.1701813,576.2650147,Southwest
8,1,9,0,0,0,62.46876497,-12503970,4013550,0,71.25680463,0,0,0,0,0,1.77272439,315.8430176,565.1248169,Northwest
9,1,10,0,0,0,62.45338388,-12503970,4013010,0,71.260106,0,0,0,0,0,3.09230661,3.47097468,590.8962402,North
10,1,11,0,0,0,62.10816386,-12503970,4012470,0,71.26340674,0,0,0,0,0,3.21709418,30.38657951,608.2254028,Northeast
11,1,12,0,0,0,59.47287044,-12503970,4011930,0,71.18856303,0.0250529,0.02803912,0.02505289,0,0,4.66451502,281.6182556,632.6069336,West
12,1,13,0,0,0,61.59887888,-12503970,4011390,0,70.18345627,0.17732139,0.25060893,0.65862229,0,0,11.3448925,252.3412323,619.0527954,West
13,1,14,0,0,1,63.45999077,-12503970,4010850,0,68.198508,0.12665802,0.68395336,2.26418945,0,0,2.64852738,96.75406647,580.8284302,East
14,1,15,0,0,0,63.33523304,-12503970,4010310,0,70.63337288,0.30397908,0,0.33925777,0,0,2.72266436,157.2183685,588.9180908,Southeast
15,1,16,0,0,0,63.33523304,-12503970,4009770,0,71.00126209,0,0,0.27864725,0,0,1.56838322,230.758667,539.6442871,Southwest
16,1,17,0,0,0,62.05005752,-12503970,4009230,0,71.28320967,0,0,0,0,0,1.62406349,124.9753876,540.524231,Southeast
17,1,18,0,0,0,62.88063638,-12503970,4008690,0,70.93186755,0,0,0.35464139,0,0,2.41357899,167.0244141,528.9349365,South
18,1,19,0,0,0,63.80862881,-12503970,4008150,0,55.54060261,0.050663,1.00478671,14.69375663,0,0,4.11273861,318.6685486,525.1884766,Northwest
19,1,20,0,0,0,64.23588131,-12503970,4007610,0,63.28995909,0.58234523,0.18855912,7.23224485,0,0,3.38488102,35.58586121,549.0373535,Northeast
20,1,21,0,0,0,64.41361835,-12503970,4007070,0,70.8911037,0.30397752,0,0.10132583,0,0,0.79068398,113.7588501,556.8833618,Southeast
21,1,22,0,0,0,64.59819143,-12503970,4006530,0,63.70654102,0.25331427,2.08223961,5.25761128,0,0,2.1581881,192.3701782,531.5269775,South
22,1,23,0,0,0,64.16239388,-12503970,4005990,0,57.82558134,0.07599421,0,13.4014295,0,0,1.70410323,235.1015015,521.1179199,Southwest
23,1,24,0,0,0,63.99320189,-12503970,4005450,0,68.59974712,0,0,2.70655648,0,0,1.8935715,17.32075691,520.3110962,North
24,1,25,0,0,0,64.73491223,-12503970,4004910,0,66.27436873,0,0,5.03523331,0,0,3.57082748,199.4912262,512.1226807,South
25,1,26,0,0,0,65.27837741,-12503970,4004370,0,67.84250511,0,0,3.47039471,0,0,0.46855175,176.1821899,503.1517944,South
26,1,27,0,0,0,65.56549109,-12503970,4003830,0,69.12888899,0,0,2.18730893,0,0,3.21581507,74.90422821,521.1252441,East
27,1,28,0,0,0,65.35357385,-12503970,4003290,0,66.28370424,0,0,5.03579145,0,0,0.93264204,106.8235016,516.3878174,East
28,1,29,0,0,0,64.70415005,-12503970,4002750,0,70.22598826,0,0,1.0968048,0,0,1.64560854,229.7689819,518.0206299,Southwest
29,1,30,0,0,0,64.70415005,-12503970,4002210,0,65.34791347,0,0,5.97817728,0,0,1.59032035,105.8916092,493.8704224,East
30,1,31,0,0,0,64.7810555,-12503970,4001670,0,67.86767396,0,0,3.4617136,0,0,3.08198476,98.54277802,499.1517639,East
31,1,32,0,0,0,66.04230488,-12503970,4001130,0,69.16551233,0,0,2.16717246,0,0,1.21223307,159.4448242,488.6001282,South
32,1,33,0,0,0,65.02886195,-12503970,4000590,0,65.93371198,0.32192525,0,5.08034406,0,0,3.65701985,79.92223358,489.9987793,East
33,1,34,0,0,0,64.52299499,-12503970,4000050,0,61.87791891,1.54513101,0,7.91622783,0,0,6.98599434,93.27545166,493.4655151,East
34,1,35,0,0,0,64.70585906,-12503970,3999510,0,64.49500434,0.94330907,0.25873499,5.64552621,0,0,5.11380434,110.915329,485.3854065,East
35,1,36,0,0,0,63.16945907,-12503970,3998970,0,32.31338714,0,5.32423668,33.70824635,0,0,1.4536097,152.3259125,466.0830078,Southeast
36,1,37,0,0,0,63.87015317,-12503970,3998430,0,7.98395684,0,0,63.2892163,0,0.07599331,1.13920522,179.5622101,457.6064453,South
37,1,38,0,10659.02149,0,63.75223148,-12503970,3997890,0,7.17556884,0,0.02505148,64.15184167,0,0,0.845415,194.5697632,452.9801636,South
38,1,39,1,3997.917954,0,59.86594274,-12503970,3997350,4.95884397,7.97913868,13.7734239,11.30579633,33.33855493,0,0,1.06881678,202.4833069,441.3168335,South
39,1,40,0,13331.88259,0,61.6877474,-12503970,3996810,2.95896601,23.23690456,11.21007434,10.9983822,22.954726,0,0,0.66394049,194.3163452,436.8366699,South
40,1,41,3,57507.78918,11,60.07785998,-12503970,3996270,11.84486929,6.68927445,1.41377251,35.21933326,16.19509865,0,0,0.54132783,183.9625549,430.7344055,South
41,1,42,0,63237.85126,16,59.99240948,-12503970,3995730,8.74753393,7.64884272,0.17620193,39.16167545,15.63138917,0,0,0.47278932,170.3985748,427.7070618,South
42,1,43,1,64887.89296,7,60.61790714,-12503970,3995190,5.54309994,3.10548928,0.83592166,39.13544349,22.74898378,0,0,0.47173432,155.7911682,425.3731079,Southeast
43,1,44,15,36664.26273,3,60.9699632,-12503970,3994650,2.37263874,7.72766868,0,12.73227691,48.53964788,0,0,0.75921309,99.86717987,420.6473999,East
44,1,45,29,13841.07187,9,60.9699632,-12503970,3994110,1.35446993,4.18937545,7.29510397,33.09182282,25.06479075,0,0.37996377,0.54571563,98.2104187,421.2625122,East
45,1,46,0,0,0,61.00243439,-12503970,3993570,0.36949226,12.33463571,0.95998899,19.52360396,38.19110001,0,0,0.49213484,116.1833954,419.7510986,Southeast
46,1,47,0,0,0,63.37624928,-12503970,3993030,1.96961005,3.19703095,0,21.53882239,44.67665137,0,0,0.5415234,152.3401337,416.0568848,Southeast
47,1,48,0,0,0,64.12821368,-12503970,3992490,0.58260965,12.6979685,1.36786606,24.9063279,31.83063643,0,0,0.3589718,187.6385498,413.2488098,South
48,1,49,0,75199.93819,12,63.77615762,-12503970,3991950,1.30873051,15.55405967,3.84453505,10.86910945,39.81226711,0,0,0.3121312,188.4068451,411.9650879,South
49,1,50,0,53993.83927,29,64.2683525,-12503970,3991410,1.20810506,13.32017136,5.17972541,33.92223178,17.71110036,0,0.05066162,0.31353864,206.2028198,407.9226074,Southwest
50,1,51,1,18167.35535,7,65.17754582,-12503970,3990870,1.56192577,25.42328305,7.39435075,13.59717806,23.41855096,0,0,0.29907206,214.8194275,406.4623108,Southwest
51,1,52,0,0,0,66.33967262,-12503970,3990330,0.05007218,27.10063922,5.8648537,4.9595895,33.42342703,0,0,0.40415004,201.5243835,403.1378174,South
52,1,53,0,1501.54297,0,66.16193558,-12503970,3989790,0,14.51914176,1.6208892,23.46187434,31.79996876,0,0,0.39987317,208.2481232,400.7750244,Southwest
53,1,54,0,0,0,65.87823992,-12503970,3989250,0,8.20516956,0.65952942,36.35193178,26.18853579,0,0,0.37149996,208.3599091,399.0866699,Southwest
54,1,55,0,24944.49568,2,66.03205082,-12503970,3988710,0,57.00490277,3.87466696,0,10.52888956,0,0,0.38917211,186.4136963,394.8762512,South
55,1,56,1,70867.3099,15,62.63453894,-12503970,3988170,1.08192698,7.99058498,0,43.17603763,19.16320148,0,0,0.35896653,183.1272583,392.5675354,South
56,1,57,1,39516.14784,9,62.46021992,-12503970,3987630,3.0154794,1.35910388,3.09034014,42.32305104,21.62706879,0,0,0.37035626,204.2133942,390.7540283,Southwest
57,1,58,0,8097.148788,2,65.28692246,-12503970,3987090,0.44802016,15.6495043,0.20826433,9.65653401,45.45601212,0,0,0.35156268,218.7130127,387.7649231,Southwest
58,1,59,0,31067.19749,1,64.17948398,-12503970,3986550,0,21.82292552,0.02533061,3.70712634,45.86624384,0,0,0.39447728,201.0260773,385.5280151,South
59,1,60,0,15852.51006,3,64.17948398,-12503970,3986010,0.3546282,10.20676038,0,24.19715091,36.66637824,0,0,0.35197961,214.8821106,383.5302124,Southwest
60,1,61,0,0,0,62.1491801,-12503970,3985470,0.17939524,11.50251352,0.2533057,25.39536506,34.09762913,0,0,0.62488419,234.4078827,381.373291,Southwest
61,1,62,0,0,0,63.01052114,-12503970,3984930,0.30188534,6.18366353,4.17758956,27.46445748,33.12686872,0.17703511,0,0.74376673,223.6872711,378.0245056,Southwest
62,1,63,0,0,0,64.524704,-12503970,3984390,0.12665261,13.54400186,0,28.49684787,29.26728795,0,0,0.42115486,185.1198578,371.3662415,South
63,1,64,0,0,0,64.26151646,-12503970,3983850,0.10132201,14.09676555,0,31.17722893,26.06276475,0,0,0.46551853,67.49114227,370.3632813,Northeast
64,1,65,0,0,2,64.67509688,-12503970,3983310,0,11.360069,0,32.98248178,27.09882036,0,0,0.94070506,81.90778351,373.4158325,East
65,1,66,0,0,0,65.59796228,-12503970,3982770,0,6.87027732,0.9171973,33.94079372,29.71639325,0,0,0.47873202,143.7020416,369.7167969,Southeast
66,1,67,0,0,0,64.89385016,-12503970,3982230,0.22797395,15.1246384,9.91974518,23.55643765,22.59382553,0.02533045,0,0.42973569,147.7308655,367.4489136,Southeast
67,1,68,0,0,2,64.7639654,-12503970,3981690,0.30396507,17.48503573,13.7061907,20.28905266,19.66699676,0,0,0.48966706,137.0538025,365.5378418,Southeast
68,1,69,0,0,0,65.66290466,-12503970,3981150,0.05066079,5.83631866,6.96229729,32.55996776,26.04528595,0,0,0.3025361,157.5877838,361.2796021,South
69,1,70,27,9323.459487,4,64.0974515,-12503970,3980610,0,4.12411909,1.04692996,38.67203357,27.61473697,0,0,0.29016173,130.9631653,360.1100769,Southeast
70,1,71,1,0,0,61.13061014,-12503970,3980070,0.50352033,0.35462474,0.02533034,58.66781096,11.32722445,0,0.58259812,0.24453695,152.2092896,359.091919,Southeast
71,1,72,1,29586.40702,12,62.7131534,-12503970,3979530,1.21934544,3.53184932,0.50660641,51.81311186,14.39348462,0,0,0.31131184,165.2614899,354.6037903,South
72,1,73,2,68148.735,7,63.18484016,-12503970,3978990,0.20028827,1.78668091,0.17731212,43.4068962,24.83263631,0,1.06387278,0.41752586,105.0763321,354.1596375,East
73,1,74,0,24932.69469,4,65.7893714,-12503970,3978450,0.60736933,4.82553946,4.51494636,37.57099063,22.99243184,0,0.95969696,0.53335047,112.4854889,351.8500366,East
74,1,75,3,6600.335224,6,65.7893714,-12503970,3977910,0,5.10564409,3.07842763,38.25850983,25.01482429,0,0.01685739,0.5160082,111.0971222,351.0088501,East
75,1,76,9,45706.7148,8,65.3450288,-12503970,3977370,0.2786326,0.0759907,0,55.55861271,15.56431515,0,0,0.41969436,113.1559601,349.7138977,Southeast
76,1,77,9,45299.65318,10,63.76932158,-12503970,3976830,1.18856834,0.09936941,0.17145719,50.75044164,19.27100261,0,0,0.34756574,120.2473297,348.1747742,Southeast
77,1,78,0,54617.01368,10,62.56276052,-12503970,3976290,0.74491141,0.33686309,8.71062766,48.61244404,13.07928032,0,0,0.33350581,124.1154633,347.097229,Southeast
78,1,79,2,74789.88957,10,62.1833603,-12503970,3975750,1.89967463,0.02533017,1.07268167,59.87395128,8.61577674,0,0,0.29103717,129.5182495,346.0235596,Southeast
79,1,80,1,74296.80697,13,62.53199834,-12503970,3975210,0.25302272,0.02533015,0,61.67197377,9.54037457,0,0,0.26952398,144.7851257,343.8622437,Southeast
80,1,81,4,19319.77257,7,62.8498742,-12503970,3974670,0.45594225,0.45454849,0.11612517,54.6232303,15.81881248,0,0.02533012,0.29501545,160.2915802,342.4349365,South
81,1,82,0,278.5775673,0,63.87869822,-12503970,3974130,0.88655334,6.2198797,8.2088399,18.09533977,37.78270121,0,0.30396134,0.28205904,145.1584625,340.6681213,Southeast
82,1,83,3,5092.723949,0,58.05439214,-12503970,3973590,5.07219858,1.19613309,7.43249439,43.54578686,13.94998811,0.12665041,0,0.29272437,119.1304779,339.0366211,Southeast
83,1,84,0,1415.460161,0,61.6535672,-12503970,3973050,0.62365902,0.68391181,2.13656772,39.47031924,28.41208012,0,0.17731045,0.26970613,111.5672379,338.1337585,East
84,1,85,3,15989.2877,0,62.12183594,-12503970,3972510,0,0,0,20.80884699,33.80740285,0,16.89088494,0.28612027,98.93726349,337.933075,East
85,1,86,3,22450.65936,0,61.47924818,-12503970,3971970,3.87465564,0.32929015,10.70651546,18.13323047,28.23918635,0,10.22754256,0.36703977,108.1697083,337.3852234,East
86,1,87,0,28748.84376,0,62.05005752,-12503970,3971430,0,2.45239493,1.92891419,16.42966074,25.46127137,0,25.24146544,0.31223392,113.4487915,336.6167603,Southeast
87,1,88,0,60.60719814,1,64.53154004,-12503970,3970890,0,1.49723344,0.83822108,15.67211436,42.48949469,0,11.01992847,0.24838085,110.74823,335.605072,East
88,1,89,0,0,0,63.02761124,-12503970,3970350,0,0.0506599,2.71073739,12.96975602,32.39400493,0,23.39511951,0.25763619,118.9833832,334.9443359,Southeast
89,1,90,0,0,0,63.02761124,-12503970,3969810,0,0.07598979,0,18.50350031,51.82955581,0,1.11451688,0.32281366,110.5427246,334.169342,East
90,1,91,0,0,0,62.02271336,-12503970,3969270,0,0.43060838,0.35433992,21.67914724,49.06275233,0,0,0.24543621,109.9818268,333.0383606,East
91,1,92,0,0,0,63.34206908,-12503970,3968730,0.15197936,0.76160192,0.85099566,25.14255928,44.16705835,0,0.45593784,0.24755149,126.608345,332.677002,Southeast
92,1,93,0,0,0,64.4392535,-12503970,3968190,0,12.22899653,6.56786895,3.62757859,47.98515351,0,1.12381994,0.18915065,168.9532929,331.3405762,South
93,1,94,1,7038.598516,0,64.15897586,-12503970,3967650,0,0.4052775,0,7.55282539,62.45001332,0,1.12858521,0.48810625,194.7618256,327.7495728,South
94,1,95,0,955.6283149,1,63.4309376,-12503970,3967110,0.20263852,0.07598945,0.60791562,18.53425787,51.58725834,0,0.53192638,0.3362506,163.933197,325.1136169,South
95,1,96,0,0,0,63.13356986,-12503970,3966570,0.02532979,5.64240557,6.08526465,19.51032604,38.27940158,0,2.00054193,0.72048295,102.9957428,322.7713013,East
96,1,97,0,0,2,63.57107642,-12503970,3966030,0.50659533,5.80498475,3.30361309,19.83207379,41.99745612,0,0.10183065,0.67741245,110.4630585,322.1700745,East
97,1,98,0,0,1,63.42068354,-12503970,3965490,0.02532974,2.4908261,2.80097912,7.60750231,48.79976372,0,9.8254362,0.5738616,123.1047592,320.0475464,Southeast
98,1,99,0,0,2,62.83962014,-12503970,3964950,0.93720013,2.35489146,3.40118371,42.29987656,22.25601205,0,0.3039568,0.34546164,122.4877548,317.5565491,Southeast
99,1,100,0,0,1,61.96802504,-12503970,3964410,0.73456157,0.24941898,0.02532971,49.35805287,21.18904058,0,0,0.26574704,122.9663849,316.431366,Southeast
100,1,101,0,2605.780176,1,62.29957298,-12503970,3963870,2.39183904,1.37839548,1.163493,44.24111758,22.38484176,0,0,0.20002666,95.88277435,315.8934937,East
101,1,102,0,0,1,62.62428488,-12503970,3963330,1.7141222,3.82954136,0.82682835,34.45910919,30.7333684,0,0,0.38490272,116.6708069,315.4479675,Southeast
102,1,103,0,0,1,63.3113069,-12503970,3962790,0.30000836,4.52218122,0.89549967,14.87983589,50.96872705,0,0,0.35729325,114.9813919,314.2086182,Southeast
103,1,104,0,0,1,62.13550802,-12503970,3962250,0.91186631,1.14358537,0.20263699,37.06655962,31.83961238,0,0.40527392,0.29862469,81.51088715,313.7125855,East
104,1,105,1,12851.20777,1,62.13550802,-12503970,3961710,4.89680557,0.32928482,2.81158597,44.37084943,19.07439663,0,0.08989416,0.53870034,115.2846298,313.5724182,Southeast
105,1,106,3,1791.45428,1,64.70244104,-12503970,3961170,1.71421821,2.89595545,0.2082556,24.73407942,41.88551768,0,0.13807207,0.60927927,119.2007752,312.069397,Southeast
106,1,107,0,0,0,64.63749866,-12503970,3960630,2.96355705,0.10131824,0.05627809,52.48708396,15.97114297,0,0,0.39888436,139.0647736,308.0093384,Southeast
107,1,108,0,0,0,64.63408064,-12503970,3960090,0.05065908,0,0,5.41576115,65.96426456,0.15197723,0,0.29461908,133.073349,306.6881409,Southeast
108,1,109,0,0,0,66.20295182,-12503970,3959550,0,0,0,0,71.58594284,0,0,0.20819166,140.4762421,305.695343,Southeast
109,1,110,0,34927.29264,4,65.33135672,-12503970,3959010,0.45593062,0.48126036,0.02532949,31.01711644,39.60958781,0,0,0.17161383,177.6169434,303.8179932,South
110,1,111,0,12680.1322,4,62.54908844,-12503970,3958470,0.73427567,0,0,70.199412,0.65881758,0,0,0.17050683,213.4045105,302.8692932,Southwest
111,1,112,0,0,0,63.97440278,-12503970,3957930,0.35461225,8.39430984,0,40.55563313,22.29123061,0,0,0.14872879,214.1358032,302.1809998,Southwest
112,1,113,0,459.8575069,1,68.83482722,-12503970,3957390,0,4.20548083,0,0.81752055,63.34129165,3.23477335,0,0.15935941,208.5103912,300.5449829,Southwest
113,1,114,3,1003.679316,0,65.35186484,-12503970,3956850,0,1.67727109,6.73176813,9.64722458,53.25453747,0.29154555,0,0.139759,241.6350403,299.8430481,Southwest
114,1,115,0,0,3,65.46807752,-12503970,3956310,0.00803926,4.49370217,19.62612207,17.52748308,29.69698629,0,0.25329383,0.08184624,210.7767639,299.7813721,Southwest
115,1,116,0,4679.824027,1,64.80498164,-12503970,3955770,1.1312244,0.64975979,0.68389246,42.83625903,19.74434735,0,6.56342349,0.17884958,178.5112305,297.925293,South
116,1,117,0,47754.52133,2,66.9685883,-12503970,3955230,2.01225529,1.61453227,10.29553461,32.20596649,22.66190229,0,2.82199551,0.14239138,173.1203156,296.9781494,South
117,1,118,1,60458.41881,9,64.1999921,-12503970,3954690,1.64417141,1.55196387,5.65515625,53.192476,9.2868371,0,0.28486118,0.12945722,185.5909576,295.9807739,South
118,1,119,1,56393.19062,10,63.98807486,-12503970,3954150,4.39413839,0.45054462,8.27403287,53.88277968,4.54188134,0,0.07536811,0.15987329,189.9953919,294.817749,South
119,1,120,0,30604.35885,5,63.98807486,-12503970,3953610,1.08760409,0.87482708,13.89921287,40.74080372,14.96891778,0,0.05065854,0.13972013,255.1168823,294.170044,West
120,1,121,0,43212.52292,19,65.23907018,-12503970,3953070,0.50602737,2.17484802,8.01025024,31.27774395,28.88531852,0,0.77111509,0.40495577,273.7228394,295.1144409,West
121,1,122,0,45640.71792,10,66.41486906,-12503970,3952530,2.8396384,1.9907627,1.6567455,52.08791775,12.69890841,0,0.35460898,0.50512451,264.0896301,294.707428,West
122,1,123,0,49724.60519,16,65.9944526,-12503970,3951990,0.75702223,0.08456121,0.01691224,26.84623832,43.85169588,0,0.07543016,0.52933156,263.3890686,294.5162354,West
123,1,124,1,44108.18487,11,66.9514982,-12503970,3951450,1.51099972,0.68388772,3.38012105,41.03721481,24.85828946,0,0.16462561,0.09592188,59.480896,294.5441895,Northeast
124,1,125,1,59587.60427,16,66.24055004,-12503970,3950910,0.17646793,4.30430209,5.20117128,21.15222569,40.36153243,0,0.4427168,0.41052082,95.73368073,294.5667725,East
125,1,126,0,7316.763168,2,68.23667372,-12503970,3950370,0.02532913,2.79854045,1.80960662,29.65789745,35.17210425,0,2.17821662,0.70695293,154.8181,291.017395,Southeast
126,1,127,0,0,0,60.07102394,-12503970,3949830,0.83586087,0,0,5.5618529,31.85746884,0,33.38978912,0.43313533,184.8908386,286.7144775,South
127,1,128,0,0,5,62.67213716,-12503970,3949290,0,0,29.40178014,2.44314202,5.74272805,0,34.06059898,0.10907906,221.9543762,286.0541382,Southwest
128,1,129,1,0,1,66.05939498,-12503970,3948750,1.41842779,0.35460698,54.20061375,1.56366949,4.223765,0,9.89044334,0.08114751,231.209259,285.4417419,Southwest
129,1,130,0,719.4265382,2,64.38114716,-12503970,3948210,0.01123772,0.76129243,54.80065566,3.59922879,2.24912413,0,10.23326457,0.06893307,248.9019013,285.1968994,West
130,1,131,0,3064.533076,1,62.44654784,-12503970,3947670,14.30783123,5.44845553,9.15630508,15.44648565,21.97603305,0,5.32296975,0.08830653,274.5898132,285.1563721,West
131,1,132,1,2881.00894,2,54.98159216,-12503970,3947130,1.44357628,0.21199495,0.43719073,10.23727911,44.69236033,12.47589762,2.16305763,0.14260216,226.5764313,284.9647217,Southwest
132,1,133,0,437.1444838,0,59.60959124,-12503970,3946590,5.81496148,8.34192516,0.06938922,3.45802643,19.6878315,34.12943421,0.16306515,0.27630746,223.0999146,284.1508484,Southwest
133,1,134,0,0,0,65.91925616,-12503970,3946050,10.66818361,25.40000965,0,2.86346918,27.15808557,0,5.57816102,0.03488755,220.7833862,282.6444702,Southwest
134,1,135,0,0,1,69.09459674,-12503970,3945510,12.15593576,16.74477232,0,4.02820997,18.18681647,0,20.55545019,0.44864544,359.0211487,285.0025635,North
135,1,136,1,0,0,69.09459674,-12503970,3944970,0,0,0,11.60993869,60.06452229,0,0,0.65933293,350.1729431,289.006073,North
136,1,137,0,0,0,64.66484282,-12503970,3944430,0,3.90903224,0,7.48109067,60.28761369,0,0,1.50121045,348.1628723,294.6598511,North
137,1,138,0,0,0,61.1237741,-12503970,3943890,0,24.67273243,0,0,47.00827931,0,0,4.1340065,349.7555847,309.375824,North
138,1,139,0,0,0,59.65744352,-12503970,3943350,0,37.15918944,0,0,34.52509754,0,0,4.6403656,314.2794495,341.5266724,Northwest
139,1,140,0,0,0,61.3801256,-12503970,3942810,0,50.62302083,0,0,21.06454104,0,0,9.45400333,300.0288086,369.3785706,Northwest
140,1,141,0,0,0,57.88349114,-12503970,3942270,0,53.68612532,0,0,18.00471128,0,0,13.90589237,278.3463745,401.6257324,West
141,1,142,0,0,0,55.57632764,-12503970,3941730,0,53.70369795,0,0,17.99041317,0,0,11.79479504,261.2722473,393.0596924,West
142,1,143,0,0,0,55.31655812,-12503970,3941190,0,60.79132717,0.02532875,0,10.8807294,0,0,4.86888599,314.5319214,387.119812,Northwest
143,1,144,0,0,0,45.58545518,-12503970,3940650,0,61.09172777,0.20262983,0,10.40630207,0,0,2.86041546,318.8922424,420.1113586,Northwest
144,1,145,0,0,0,49.64264492,-12503970,3940110,0,67.23318216,0.12524995,0,4.34550134,0,0,3.65371251,118.8355408,411.927002,Southeast
145,1,146,0,0,0,47.57474282,-12503970,3939570,0,70.06251424,0,0,1.64469275,0,0,2.35852885,12.43540859,411.1671143,North
146,1,147,0,0,0,35.10580586,-12503970,3939030,0,71.71048057,0,0,0,0,0,5.23793745,17.19868469,426.3208618,North
147,1,148,0,0,0,44.05760024,-12503970,3938490,0,71.71375362,0,0,0,0,0,9.09888744,17.73264694,524.3154297,North
148,1,149,0,0,0,41.66840426,-12503970,3937950,0,71.33709756,0.12664309,0,0.25328619,0,0,11.35566711,42.38167191,569.390564,Northeast
149,1,150,0,0,0,49.2119744,-12503970,3937410,0,71.16307029,0,0,0.55722923,0,0,11.13256073,34.2779007,622.0665894,Northeast
150,1,151,0,0,0,49.2119744,-12503970,3936870,0,68.48722964,1.24947595,0,1.98686643,0,0,21.56594849,14.53406525,792.5186157,North
151,1,152,0,0,0,46.43996018,-12503970,3936330,0,50.56079941,2.21168281,0,18.9543624,0,0,14.88204861,294.6982422,928.6390991,Northwest
152,1,153,0,0,0,44.84374484,-12503970,3935790,0,54.12839425,0.71380717,0,16.88791555,0,0,26.41508865,253.6733551,865.6854248,West
153,1,154,0,0,0,41.65473218,-12503970,3935250,0,65.01952837,1.29175456,0,5.42210571,0,0,21.67854691,275.216095,822.4718018,West
154,1,155,0,0,0,46.20069878,-12503970,3934710,0,55.39480089,0.35399805,0,15.98786174,0,0,26.44182777,292.2470093,860.4400635,West
155,1,156,0,0,0,49.17437618,-12503970,3934170,0,44.76418626,7.05984077,0,19.91590539,0,0,12.56938457,226.2999573,968.1204834,Southwest
156,2,1,0,0,0,57.09392852,-12503430,4017870,0.03035651,59.52609895,0,0.07599567,11.59793546,0,0,1.7169292,126.0534287,529.1508179,Southeast
157,2,2,0,0,0,57.09392852,-12503430,4017330,1.16024193,63.6061176,0.37997811,0,6.08735182,0,0,4.22593594,24.73693466,540.369812,Northeast
158,2,3,0,0,0,61.79883305,-12503430,4016790,0,71.23699236,0,0,0,0,0,3.50135851,61.19855499,567.0969238,Northeast
159,2,4,0,0,1,61.05370469,-12503430,4016250,0,70.70832639,0,0.45597306,0.0759955,0,0,4.09355259,238.03302,559.7939453,Southwest
160,2,5,0,0,0,62.22266753,-12503430,4015710,0.05066363,66.01442027,0.98794069,0.99890069,3.19167178,0,0,1.79062879,68.50868988,534.3768921,East
161,2,6,0,73.72170534,0,62.75929667,-12503430,4015170,0,69.81308604,0.30398145,0,1.12983178,0,0,5.28765392,24.29730225,549.6768189,Northeast
162,2,7,0,0,0,61.58007977,-12503430,4014630,1.02174356,69.97514001,0,0.05066355,0.20265418,0,0,11.17828465,30.27234459,589.9592896,Northeast
163,2,8,0,0,0,61.29980213,-12503430,4014090,0,71.25350297,0,0,0,0,0,8.29577923,207.9604645,598.7014771,Southwest
164,2,9,0,0,0,62.55421547,-12503430,4013550,0,71.25680463,0,0,0,0,0,4.67465496,148.9273377,577.2703857,Southeast
165,2,10,0,0,0,61.76807087,-12503430,4013010,0,71.23477429,0,0,0.02533169,0,0,1.55785239,102.2488632,552.5518799,East
166,2,11,0,0,0,61.25365886,-12503430,4012470,0,71.26340674,0,0,0,0,0,6.40898085,330.5591736,586.2769165,Northwest
167,2,12,0,0,0,60.39744485,-12503430,4011930,0,71.26670795,0,0,0,0,0,7.63166237,22.24132919,637.9260864,North
168,2,13,0,0,0,61.00756142,-12503430,4011390,0,71.2700089,0,0,0,0,0,8.4685545,59.3696785,667.9990234,Northeast
169,2,14,1,1036.725493,0,63.22243838,-12503430,4010850,0,70.40495632,0.0253316,0.24664936,0.59637156,0,0,10.695261,177.3395538,588.098938,South
170,2,15,0,0,0,62.82765707,-12503430,4010310,0,60.10851487,0.2026527,3.72699926,7.23844292,0,0,3.792768,209.3441162,563.5958862,Southwest
171,2,16,0,0,0,62.82765707,-12503430,4009770,0,61.14287411,0.45098663,0.17732088,9.50872771,0,0,0.2198035,15.29898071,566.7259522,North
172,2,17,0,0,0,61.72021859,-12503430,4009230,0,62.9166023,1.06890643,1.2106583,6.08704264,0,0,3.71204209,196.2320252,552.4592896,South
173,2,18,0,0,0,62.54908844,-12503430,4008690,0.12665761,65.05654072,0.02533151,1.8544564,4.22352269,0,0,3.9106884,169.9331513,525.6796875,South
