LST,id,longitude,latitude,lon_id,lat_id,tree,shrubland,grassland,builtup,barren,water,slope,aspect,elevation,poi_num,bldg_area,nodes_num,aspect_class,Northeast,Northwest,Southwest,West,South,Southeast,East,North
18.39681509,1,-74.2552,40.9135,1,1,32.99808893,0.0,7.5575627,21.83220201,0.40581554,1.70471925,2.98610806,163.62120056,66.06102753,0.0,0.0,0.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14.23879376,2,-74.2503,40.9135,2,1,31.00672841,0.0,16.69758171,10.88765002,5.05741344,1.24399737,2.80039835,150.30557251,57.84413528,0.0,0.0,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.30669586,3,-74.2455,40.9135,3,1,27.08345556,0.0,18.95594567,12.55466539,6.19781673,0.0,0.63013953,182.12562561,53.0453949,0.0,47855.79640594657,7.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.40331702,4,-74.2406,40.9135,4,1,16.66181139,0.0,17.68413354,27.14373465,3.33319495,0.04512453,0.33186111,220.71263123,54.19825745,0.0,135871.0521835308,0.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.83969706,5,-74.2358,40.9135,5,1,16.00568421,0.0,8.72922522,36.46434825,3.36427859,0.0,0.36116284,241.34455872,56.69651413,0.0,81989.94252317179,0.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.18389552,6,-74.2309,40.9135,6,1,29.80132462,0.0,19.09008132,15.09607845,0.94897149,0.0,0.52943563,284.40936279,57.35475159,0.0,533.1188203891846,2.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-5.05934716,7,-74.2261,40.9135,7,1,56.43578677,0.0,7.49807695,0.82754193,0.20808093,0.0,2.10585165,305.21749878,62.13764954,0.0,0.0,0.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.04317421,8,-74.2212,40.9135,8,1,45.09412397,0.0,0.0697309,19.37430949,0.43132222,0.0,4.14551544,301.57720947,87.05168915,0.0,0.0,15.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.65341497,9,-74.2164,40.9135,9,1,52.09927611,0.0,1.58616399,10.58617875,0.41877689,0.0,1.27437973,324.15066528,118.55179596,0.0,0.0,6.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.43032707,10,-74.2115,40.9135,10,1,51.03813637,0.0,1.49276124,10.73955035,1.67648109,0.0,5.61264706,122.34885406,109.54786682,0.0,9851.475477989781,5.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.3994407,11,-74.2067,40.9135,11,1,33.60570056,0.0,2.65596443,20.68189349,7.99263598,0.0,4.33274603,120.33596039,57.95696259,0.0,5623.8106572566685,2.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.53637142,12,-74.2018,40.9135,12,1,16.07057217,0.0,10.46884911,31.06619011,4.97891783,0.0,0.83953577,110.29611206,39.02318573,0.0,2699.52619237514,11.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.35965594,13,-74.1970,40.9135,13,1,19.84218486,0.0,0.0,44.73070374,0.20415733,0.19244066,0.16689748,61.87152481,37.80597687,0.0,358.3796663958617,8.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.8918455,14,-74.1921,40.9135,14,1,22.95481318,0.0,7.49347615,23.52670342,0.80203269,10.19246115,0.50459868,242.43104553,37.38903427,0.0,31623.049566831418,5.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.34621301,15,-74.1873,40.9135,15,1,20.98083979,0.0,6.47248936,24.42104735,0.66222205,12.43288803,1.47419965,236.54234314,41.63155365,0.0,27448.543004046194,2.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26.72311181,16,-74.1824,40.9135,16,1,26.84776208,0.0,1.87543661,19.48118124,1.32137796,15.4437287,2.11059904,92.43669128,40.65296936,0.0,55453.28699733766,4.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.52099033,17,-74.1776,40.9135,17,1,11.03822902,0.0,1.2052432,51.6781081,0.96668475,0.0,0.84418988,28.28442383,22.4822464,0.0,96910.74664627168,21.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18.32674568,18,-74.1727,40.9135,18,1,2.97476124,0.0,0.0,61.2589404,0.63429736,0.0,0.82704431,329.28829956,26.26908493,0.0,120058.701237428,12.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.11322439,19,-74.1679,40.9135,19,1,1.75538341,0.0,0.37776878,57.86124667,4.97508772,0.0,0.22311944,335.68649292,22.90062714,0.0,60618.99531892921,25.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.73188601,20,-74.1630,40.9135,20,1,10.7729187,0.0,2.6013545,50.90558031,0.68963307,0.0,1.2152971,285.20544434,33.876091,0.0,28724.009061400786,11.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.80697749,21,-74.1582,40.9135,21,1,4.70625394,0.0,0.10593584,59.08912457,1.06817223,0.0,0.35970661,23.97849464,37.14546967,0.0,18740.289868344327,16.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.72734147,22,-74.1533,40.9135,22,1,8.46768579,0.0,0.0,54.83568466,1.66611613,0.0,0.38022944,86.41977692,29.83408546,0.0,0.0,12.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.741701,23,-74.1485,40.9135,23,1,16.18759804,0.0,0.0,47.5808954,1.20099314,0.0,0.76279843,109.67491913,28.25057983,0.0,0.0,15.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.97412636,24,-74.1436,40.9135,24,1,12.78478689,0.0,0.15223133,51.06833669,0.96413167,0.0,0.32738459,119.11768341,23.06484985,0.0,0.0,18.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.48751681,25,-74.1388,40.9135,25,1,47.97225104,0.0,3.77154746,12.53585058,0.6898375,0.0,1.35830593,154.37675476,33.7586441,0.0,0.0,8.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.15630298,26,-74.1339,40.9135,26,1,31.03445311,0.0,4.99018473,11.16094949,0.48237521,17.27615215,3.04734588,116.94250488,20.65893173,0.0,0.0,11.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.56406892,27,-74.1291,40.9135,27,1,33.30990122,0.0,3.61708289,27.42093165,0.0253719,0.09157056,0.85813266,278.57403564,16.72006989,0.0,5613.612816609029,9.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.59026733,28,-74.1242,40.9135,28,1,32.22677206,0.0,8.15757547,24.33142015,0.15223135,0.0,0.36261258,249.73039246,19.20868111,0.0,159.7464515833928,7.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.21553584,29,-74.1194,40.9135,29,1,38.97684419,0.0,1.81777325,24.00431541,0.17055373,0.0,0.64823759,153.19969177,20.45831299,0.0,0.0,7.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.33368668,30,-74.1145,40.9135,30,1,45.42880262,0.0,1.56012312,17.72319308,0.25736776,0.0,0.29284552,158.07106018,15.38234901,0.0,9578.719228928172,2.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.51277939,31,-74.1097,40.9135,31,1,19.82547352,0.0,8.86159032,35.11472462,1.16769813,0.0,0.24574994,293.99728394,20.20023346,0.0,19666.380863943406,9.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.71194115,32,-74.1048,40.9135,32,1,17.49487964,0.0,7.15515599,40.24333528,0.07611567,0.0,0.49139419,126.32011414,17.6691246,0.0,1305.6812583461542,12.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.77767594,33,-74.1000,40.9135,33,1,15.98508649,0.0,7.0730534,41.73374347,0.17760322,0.0,0.3303557,152.2958374,15.82303524,0.0,7229.887239042962,8.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.85253827,34,-74.0951,40.9135,34,1,24.62064001,0.0,9.33628621,30.91107281,0.10148755,0.0,0.60142416,117.33612823,13.91104031,0.0,7229.887239042962,5.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.71650492,35,-74.0903,40.9135,35,1,43.00713191,0.0,2.09654413,14.77210676,0.0,5.09370378,0.08616289,143.1505127,10.78109455,0.0,41778.30006744715,5.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.13567067,36,-74.0854,40.9135,36,1,29.00774442,0.0,3.23307949,32.52568757,0.05074379,0.0,0.13209856,195.63981628,13.69030571,0.0,59348.33510293239,13.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28.64233004,37,-74.0806,40.9135,37,1,26.12733872,0.0,1.64134169,35.68357444,1.2623972,0.20409076,0.16989633,140.96794128,13.77145863,0.0,33970.50568331497,6.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.63138853,38,-74.0757,40.9135,38,1,21.3867758,0.0,3.39158154,33.19515805,6.46427725,0.37946265,0.42627668,233.27119446,13.62151623,0.0,28135.88179323088,11.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33.63434825,39,-74.0709,40.9135,39,1,30.57023254,0.0,3.50957314,27.76381776,3.07511938,0.0,0.31245804,179.43457031,20.03106308,0.0,30338.875061580602,9.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35.09042477,40,-74.0660,40.9135,40,1,48.93655,0.0,4.22248047,11.72960596,0.08085016,0.0,0.19097102,39.74924469,15.70292091,0.0,37437.394771612824,12.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38.56142408,41,-74.0612,40.9135,41,1,30.71167253,0.0,4.38492336,29.34008097,0.4313222,0.0,0.78705603,352.41314697,21.12974548,0.0,80759.15293237714,10.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42.1195829,42,-74.0563,40.9135,42,1,13.45216486,0.0,0.32607406,50.70075896,0.4904887,0.0,0.77247381,76.05956268,20.69621277,0.0,122157.07036532933,16.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.32614396,43,-74.0515,40.9135,43,1,9.92925714,0.0,1.17061059,53.08973008,0.77988877,0.0,1.43998408,102.69297028,13.35686874,0.0,79733.2952918155,4.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.17495867,44,-74.0466,40.9135,44,1,28.76459125,0.0,2.00437893,33.76919421,0.4313222,0.0,0.20636457,105.88143921,8.24977398,0.0,45225.12788453572,2.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.7782392,45,-74.0418,40.9135,45,1,40.02555193,0.0,0.54694316,24.36906667,0.02792482,0.0,2.07125258,243.2431488,13.92747974,0.0,53904.08491111178,21.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42.73311749,46,-74.0369,40.9135,46,1,29.99289945,0.0,0.43132208,34.24080238,0.30446268,0.0,2.20919442,156.47114563,22.84025574,0.0,51262.05398470486,11.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41.7606908,47,-74.0320,40.9135,47,1,24.19724709,0.0,9.51445849,21.6429691,1.45906059,8.13037943,0.50283414,83.27713776,0.97372842,0.0,26596.958168529585,4.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.94732623,48,-74.0272,40.9135,48,1,36.75840836,0.0,5.39501612,8.87011454,2.7694452,10.16402253,0.89910102,242.71231079,6.18176651,0.0,24004.25460988329,6.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.13975691,49,-74.0223,40.9135,49,1,58.25952303,0.0,0.30572997,5.99828324,0.25371895,0.0,0.71559095,280.74484253,8.8637743,0.0,38872.129231591134,12.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.6253449,50,-74.0175,40.9135,50,1,58.73895054,0.0,0.12685948,6.10367656,0.0,0.0,2.8571322,301.98135376,25.32921982,0.0,9613.997822331019,10.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38.12733554,51,-74.0126,40.9135,51,1,47.91148318,0.0,0.12685946,16.93114394,0.0,0.0,1.95172954,317.79196167,33.37159729,0.0,0.0,21.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39.61417424,52,-74.0078,40.9135,52,1,37.70389586,0.0,5.68692021,20.43693518,1.11636344,0.0,1.20680034,104.17550659,31.92112732,0.0,0.0,13.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.11662318,53,-74.0029,40.9135,53,1,30.59484186,0.0,1.72167295,31.53660858,1.1163632,0.0,0.19390813,56.75253296,21.88308907,0.0,18127.385699003335,8.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40.65154331,54,-73.9981,40.9135,54,1,13.41477033,0.0,0.77647419,48.70158335,2.07665872,0.0,0.92359078,306.21414185,25.14960289,0.0,9424.372004266514,9.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39.85343564,55,-73.9932,40.9135,55,1,36.47393418,0.0,3.24206857,25.04795581,0.20552803,0.0,1.14745331,76.93041992,20.42842484,0.0,0.0,1.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.57647106,56,-73.9884,40.9135,56,1,33.70777814,0.0,31.23633656,0.0,0.02537189,0.0,1.62336862,237.38838196,24.61175919,0.0,2259.0549787055165,1.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31.70829398,57,-73.9835,40.9135,57,1,49.23868364,0.0,12.28521252,2.97302882,0.47256161,0.0,1.73181009,224.86329651,30.53176308,0.0,0.0,7.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.40990468,58,-73.9787,40.9135,58,1,59.2133568,0.0,1.34726328,3.50879315,0.72247011,0.0,2.71449876,127.28193665,26.4800396,0.0,0.0,11.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.41217695,59,-73.9738,40.9135,59,1,50.84993795,0.0,6.83014406,6.90882629,0.32983451,0.0,0.48534921,354.66516113,18.1440773,0.0,0.0,18.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34.02571154,60,-73.9690,40.9135,60,1,55.93050735,0.0,5.2842478,3.61766026,0.13707117,0.0,0.43247268,332.01660156,16.83956909,0.0,0.0,5.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29.97535784,61,-73.9641,40.9135,61,1,56.25589597,0.0,4.48934924,4.22424138,0.0,0.0,2.32905555,272.39584351,30.66075897,0.0,0.0,8.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27.73484573,62,-73.9593,40.9135,62,1,63.57396286,0.0,0.16074548,1.20940636,0.02537188,0.0,1.80928195,246.12442017,40.14252472,0.0,0.0,11.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27.48533027,63,-73.9544,40.9135,63,1,63.4933228,0.0,0.21435583,1.26180795,0.0,0.0,5.22147608,280.85189819,57.61444855,0.0,0.0,9.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27.61692404,64,-73.9496,40.9135,64,1,53.53375494,0.0,0.69034659,10.69464127,0.05074378,0.0,3.79099679,277.70147705,110.73454285,0.0,16362.818688613055,1.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32.32866461,65,-73.9447,40.9135,65,1,46.15482043,0.0,2.31530458,15.07342995,1.40055974,0.0,2.11559153,287.83538818,122.43267822,0.0,18113.252701075697,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27.12643817,66,-73.9399,40.9135,66,1,64.43181608,0.0,0.5376705,0.0,0.0,0.0,1.09489667,124.49425507,124.21189117,0.0,0.0,1.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.37549533,67,-73.9350,40.9135,67,1,60.00068918,0.0,3.02776901,1.91565649,0.0253719,0.0,3.75816441,80.35394287,115.69772339,0.0,0.0,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.32981036,68,-73.9302,40.9135,68,1,42.97474436,0.0,0.12124022,0.0,0.0,21.873502,14.05286694,116.24240875,88.15558624,0.0,0.0,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.78361461,69,-73.9253,40.9135,69,1,0.0,0.0,0.0,0.0,0.0,64.96948658,0.44919446,90.0,0.0,0.0,0.0,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.75456144,70,-73.9205,40.9135,70,1,0.0,0.0,0.0,0.0,0.0,64.96948658,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.90837234,71,-73.9156,40.9135,71,1,0.0,0.0,0.0,0.0,0.0,64.96948658,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31.51346684,72,-73.9108,40.9135,72,1,23.85333171,0.0,4.307602,9.54820367,0.0,27.13910898,4.18314123,289.90182495,9.16158867,5.0,29417.861259230704,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.74178673,73,-73.9059,40.9135,73,1,45.698701,0.0,4.74743915,14.34577644,0.17756999,0.0,4.13902378,296.45507813,34.24456787,9.0,38753.32056334492,5.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36.6165707,74,-73.9011,40.9135,74,1,35.42686632,0.0,0.22834704,28.63762766,0.67664556,0.0,1.45757973,352.51812744,44.80105591,15.0,54727.93395462572,19.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38.38197803,75,-73.8962,40.9135,75,1,27.84463593,0.0,0.05074379,36.78839271,0.28571415,0.0,1.98472297,48.68900681,43.22767639,10.0,19862.497044086598,7.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39.44327324,76,-73.8914,40.9135,76,1,17.17174527,0.0,0.07611569,45.95247322,1.56617723,0.0,1.32427347,58.21052933,30.11080933,21.0,17622.91497004267,19.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35.81846303,77,-73.8865,40.9135,77,1,46.77715295,0.0,0.07866858,17.10971775,1.0039473,0.0,2.40654898,115.44562531,48.490242,4.0,11679.624433915455,12.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.95130751,78,-73.8817,40.9135,78,1,32.22532167,0.0,0.0,31.23732215,1.50684276,0.0,6.11032295,289.37884521,27.70716667,0.0,2136.9585707665856,6.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.66419383,79,-73.8768,40.9135,79,1,36.57409836,0.0,0.0961852,27.23920286,1.06000017,0.0,5.91533422,274.19552612,64.83218384,4.0,0.0,12.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33.43268507,80,-73.8720,40.9135,80,1,3.50136544,0.0,11.41020232,9.3079578,0.8674934,39.88246763,1.04640472,252.91978455,89.20011902,0.0,0.0,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.89868154,81,-73.8671,40.9135,81,1,14.5849262,0.0,14.11109281,7.57446416,0.47786747,28.22113594,2.37073421,82.73609924,70.61785126,0.0,1704.6363685030058,2.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.04017603,82,-73.8623,40.9135,82,1,29.27440781,0.0,0.48206598,32.34502024,2.86799254,0.0,2.57077312,119.3415451,67.40547943,32.0,14637.604520065079,10.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.47255556,83,-73.8574,40.9135,83,1,29.9836819,0.0,0.25371889,33.80799939,0.92408641,0.0,0.63788337,101.18797302,50.25714111,20.0,40185.09445820765,15.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.82290261,84,-73.8526,40.9135,84,1,17.58775444,0.0,0.17760322,45.86842742,1.3357015,0.0,2.78640962,125.52562714,45.69023132,35.0,58218.74565711515,10.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.86927503,85,-73.8477,40.9135,85,1,15.52138496,0.0,0.0,48.92653049,0.52157113,0.0,2.24963307,302.69833374,29.00340271,28.0,24266.785116998213,16.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38.59218626,86,-73.8429,40.9135,86,1,10.27723738,0.0,0.15223134,53.62152397,0.9184939,0.0,0.94091403,24.99879456,50.82745361,22.0,20786.11774684007,15.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39.56461295,87,-73.8380,40.9135,87,1,3.67652502,0.0,0.07611568,58.56752925,2.64931663,0.0,2.05374265,93.24964905,43.53835297,117.0,55011.82744135559,23.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.37833086,88,-73.8332,40.9135,88,1,16.19618134,0.0,1.89924193,43.98388334,2.89017999,0.0,0.96422672,240.10444641,35.18362045,13.0,34272.78039912077,14.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37.5907064,89,-73.8283,40.9135,89,1,28.4224502,0.0,5.31682237,30.31147691,0.91873711,0.0,1.20719755,139.92913818,43.71909332,6.0,9491.623919343197,14.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.27283054,90,-73.8235,40.9135,90,1,31.98558061,0.0,3.59591056,27.79645126,1.59154416,0.0,2.59958911,130.26135254,33.5105896,11.0,2193.0651111920033,14.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.30917805,91,-73.8186,40.9135,91,1,56.64982488,0.0,0.01058499,7.4830834,0.82599332,0.0,1.57867205,164.99537659,31.06713295,1.0,0.0,3.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33.60358607,92,-73.8138,40.9135,92,1,45.31780491,0.0,1.51107502,14.54985231,2.28912945,1.0225341,0.98079592,110.07467651,13.97182655,5.0,60291.174583859756,9.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.45854937,93,-73.8089,40.9135,93,1,29.95392154,0.0,0.0,34.13035834,0.8852067,0.0,0.53732383,272.18182373,14.90698624,60.0,24791.004643812797,11.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.86791936,94,-73.8041,40.9135,94,1,57.42660655,0.0,0.23915872,6.59330819,0.71041313,0.0,2.17431116,299.3387146,25.15425491,0.0,0.0,12.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.33504235,95,-73.7992,40.9135,95,1,46.2019254,0.0,2.85159355,15.20555474,0.7104129,0.0,1.85819709,270.19241333,35.11911011,4.0,586.6210838116017,10.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.45957093,96,-73.7944,40.9135,96,1,32.48782528,0.0,3.38519309,28.15260238,0.94386583,0.0,1.69561112,116.10240936,36.61841202,39.0,626.4611124231631,17.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.96201987,97,-73.7895,40.9135,97,1,13.04375231,0.0,1.36569236,48.98549739,1.54917263,0.0,0.97220725,34.18219376,22.96822739,49.0,5580.266094985642,17.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.36363722,98,-73.7847,40.9135,98,1,4.22073886,0.0,0.5283479,57.76924251,2.42578543,0.0,0.60455942,10.53697205,23.32445145,58.0,76098.78573434235,19.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5907064,99,-73.7798,40.9135,99,1,2.74837492,0.0,0.12685945,58.46905248,3.59982785,0.0,1.64848411,58.38725662,18.16183853,65.0,88891.06759729804,17.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37.29675668,100,-73.7750,40.9135,100,1,8.88588762,0.0,1.22259962,48.82713472,4.37313397,1.25478055,0.70569772,85.59272003,6.25919533,45.0,8722.274737607488,10.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.59572847,101,-73.7701,40.9135,101,1,10.91122532,0.0,2.56347849,31.17708941,7.40135295,12.43427445,0.71082324,166.94107056,3.68799806,0.0,0.0,0.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26.66158745,102,-73.7652,40.9135,102,1,15.64982762,0.0,8.74810336,2.44634271,1.76293591,35.21798895,0.80246949,164.2333374,0.51048267,1.0,0.0,0.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26.42916209,103,-73.7604,40.9135,103,1,18.28578902,0.0,6.78794761,1.75754906,0.2988435,37.83935739,0.49657267,138.20741272,1.29242241,0.0,3972.087519662257,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.61761149,104,-73.7555,40.9135,104,1,6.4192947,0.0,4.15295501,3.01874156,2.86702348,48.51147183,0.49917009,254.45480347,0.09197725,0.0,9061.89763343949,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.79682839,105,-73.7507,40.9135,105,1,1.64085071,0.0,5.22570389,4.24570623,1.5730575,52.23342446,0.94824195,138.54351807,1.48547077,0.0,2389.9731701185956,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.71765067,106,-73.7458,40.9135,106,1,0.0,0.0,0.0,0.0,0.0,64.96948658,0.34543601,150.34336853,0.01557052,0.0,0.0,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.44591808,107,-73.7410,40.9135,107,1,0.0,0.0,0.0,0.0,0.0,64.96948658,0.00011888,180.0,0.0,0.0,0.0,0.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18.80697749,108,-73.7361,40.9135,108,1,0.0,0.0,0.0,0.0,0.0,64.96948658,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.43145359,109,-73.7313,40.9135,109,1,0.0,0.0,0.0,0.0,0.0,64.96948658,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17.34064691,110,-73.7264,40.9135,110,1,0.0,0.0,0.0,0.0,0.0,64.96948658,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19.32651653,111,-73.7216,40.9135,111,1,0.0,0.0,0.0,0.0,0.0,64.96948658,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19.25644712,112,-73.7167,40.9135,112,1,0.0,0.0,0.0,0.0,0.0,64.96948658,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10.30636175,113,-73.7119,40.9135,113,1,0.0,0.0,0.0,0.0,0.0,64.96948658,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
