id,longitud,latitude,lon_id,lat_id,LST,tree,shrubland,grassland,builtup,barren,water,slope,aspect,elevation,poi_num,bldg_area,nodes_num,aspect_class,Southeast,South,Southwest,East,Northeast,West,Northwest,North
6769,-74.0612,40.7005,11,59,41.85297734,4.174715,0,3.76847664,46.71312647,10.4934081,0,0.05526485,191.3125916,2.44950485,0,159654.2704,1,South,0,0,0,0,1,0,0,0
6770,-74.0563,40.7005,12,59,32.52861878,39.83227877,0,2.80856903,14.57504231,7.90846545,0,0.07703227,66.37303162,2.4767909,0,1318.746217,2,Northeast,0,0,1,0,0,0,0,0
6771,-74.0515,40.7005,13,59,39.1629956,16.8894052,0,46.00909794,0.3937313,0.94777851,0,0.02559074,144.978714,2.07223582,0,0,2,Southeast,0,0,0,0,0,1,0,0
6772,-74.0466,40.7005,14,59,36.77379962,0,0,21.99679316,0.38048683,4.13559511,38.66222174,0.59213316,130.8105469,0.72435308,0,5622.027911,0,Southeast,0,0,0,0,0,1,0,0
6773,-74.0418,40.7005,15,59,26.09590514,3.06766512,0,0.02537063,14.11296191,1.43017772,46.53892147,0.20737071,359.4198303,-0.83848786,2,33571.85508,0,North,0,1,0,0,0,0,0,0
6774,-74.0369,40.7005,16,59,23.17349804,1.9375903,0,0.76401541,3.02023511,0,59.45325602,0.10700256,56.89718246,-1.54059529,0,434.0335105,0,Northeast,0,0,1,0,0,0,0,0
6775,-74.032,40.7005,17,59,23.2862927,0,0,0,0,0,65.17509684,0.00005021,180,-1.62,0,0,0,South,0,0,0,0,1,0,0,0
6776,-74.0272,40.7005,18,59,23.29996478,0,0,0,0,0,65.17509684,0.00038812,180,-1.62,0,0,0,South,0,0,0,0,1,0,0,0
6777,-74.0223,40.7005,19,59,23.26236656,0,0,0,0,0,65.17509684,0.00091439,180,-1.62,0,0,0,South,0,0,0,0,1,0,0,0
6778,-74.0175,40.7005,20,59,23.40934142,0.62223205,0,2.53464416,1.64389279,0.97918446,59.39514338,0.45085472,225.285553,-0.72228026,7,22482.65966,1,Southwest,0,0,0,0,0,0,1,0
6779,-74.0126,40.7005,21,59,33.09942812,0.44661609,0,0.91050124,26.06386506,2.23460396,35.51951048,0.48182121,193.2697144,1.17345083,42,44575.12151,8,South,0,0,0,0,1,0,0,0
6780,-74.0078,40.7005,22,59,24.704771,0.12133081,0,0,5.50975626,0.03667536,59.50733441,0.41250998,149.0839081,-0.99018806,0,0,0,Southeast,0,0,0,0,0,1,0,0
6781,-74.0029,40.7005,23,59,23.66911094,0,0,0,0,0,65.17509684,0.13727969,246.4796753,-1.62,0,15506.87538,0,Southwest,0,0,0,0,0,0,1,0
6782,-73.9981,40.7005,24,59,28.18431536,12.36840342,0,1.42075597,17.02395041,1.43017823,32.85569689,0.71179545,276.8155823,-0.50842482,19,83546.54901,13,West,0,0,0,0,0,0,0,1
6783,-73.9932,40.7005,25,59,38.75966924,13.59205017,0,0.15222384,51.17711647,0.20296509,0,2.05735517,333.7545166,12.39394569,45,87318.67921,35,Northwest,0,0,0,1,0,0,0,0
6784,-73.9884,40.7005,26,59,38.80752152,10.33448689,0,1.18843797,51.21329405,2.38668843,0,1.4237138,359.5035706,12.62983418,59,61871.10173,27,North,0,1,0,0,0,0,0,0
6785,-73.9835,40.7005,27,59,38.30165456,24.79412508,0,1.23264305,38.18609285,0.96223586,0,0.9222163,27.65533829,12.58580399,15,63008.42828,9,Northeast,0,0,1,0,0,0,0,0
6786,-73.9787,40.7005,28,59,43.6406018,6.2986762,0,0.06016363,57.7913541,1.00414481,0.02075809,0.99135488,83.64914703,2.32299685,3,142537.3751,0,East,1,0,0,0,0,0,0,0
6787,-73.9738,40.7005,29,59,37.87440206,0.07611189,0,0.07611193,50.85624694,1.58843927,12.57818681,0.38021538,353.2189941,0.16822842,4,73339.04039,0,North,0,1,0,0,0,0,0,0
6788,-73.969,40.7005,30,59,42.57417956,0,0,0,64.21101263,0.88797229,0.07611192,0.47431818,309.2568054,0.69762987,0,135307.4089,0,Northwest,0,0,0,1,0,0,0,0
6789,-73.9641,40.7005,31,59,42.90230948,12.01539667,0,2.84151069,49.87499681,0.44319266,0,0.4014847,225.4638214,4.41593027,40,106107.5445,26,Southwest,0,0,0,0,0,0,1,0
6790,-73.9593,40.7005,32,59,40.98821828,3.42425735,0,0.02537063,61.2125515,0.51291736,0,0.56945306,187.9931183,5.86567974,233,141635.9183,16,South,0,0,0,0,1,0,0,0
6791,-73.9544,40.7005,33,59,41.67182228,5.00083427,0,0,59.61610847,0.48204215,0,0.50598323,165.7910461,4.17987442,46,117807.7149,14,South,0,0,0,0,1,0,0,0
6792,-73.9496,40.7005,34,59,40.7865551,5.45686878,0,0.02537063,57.5631435,1.96208265,0,0.10813343,328.5401001,3.95117593,56,81193.47821,13,Northwest,0,0,0,1,0,0,0,0
6793,-73.9447,40.7005,35,59,41.45648702,2.43025225,0,0.78648954,60.17244685,0.50741281,0,0.42387635,313.1608276,4.51550961,167,133763.7324,22,Northwest,0,0,0,1,0,0,0,0
6794,-73.9399,40.7005,36,59,41.05316066,7.24813722,0,1.06672785,54.65298572,0.71037801,0,1.11827052,322.8647461,9.44363213,68,119389.3004,14,Northwest,0,0,0,1,0,0,0,0
6795,-73.935,40.7005,37,59,40.18498358,1.70977142,0,1.83641061,60.69020116,0.93871366,0,1.31942368,340.5683899,14.60480499,14,133671.2163,17,North,0,1,0,0,0,0,0,0
6796,-73.9302,40.7005,38,59,42.5297453,2.28501086,0,0.35008646,62.08332803,0.45667149,0,0.87041193,341.9550171,16.36156654,55,120133.8355,14,North,0,1,0,0,0,0,0,0
6797,-73.9253,40.7005,39,59,39.61759226,2.28191097,0,0.50465153,62.1375891,0.25094524,0,0.92875785,71.8848877,12.40859413,117,138847.055,9,East,1,0,0,0,0,0,0,0
6798,-73.9205,40.7005,40,59,39.6586085,3.16462474,0,0.0854026,61.9250695,0,0,0.75895804,231.6883545,10.59081078,120,146770.5757,15,Southwest,0,0,0,0,0,0,1,0
6799,-73.9156,40.7005,41,59,38.59218626,1.96423699,0,0.21904508,62.99181477,0,0,1.09990716,240.5288086,14.45130157,134,134425.8221,16,Southwest,0,0,0,0,0,0,1,0
6800,-73.9108,40.7005,42,59,41.53510148,0.66427172,0,0.05074126,64.10489489,0.32981833,0,0.91530973,221.3309937,21.68623543,139,143135.6722,15,Southwest,0,0,0,0,0,0,1,0
6801,-73.9059,40.7005,43,59,39.3509867,0.63426591,0,0,64.54083093,0,0,0.6888957,211.5407105,24.21158028,146,149861.3414,20,Southwest,0,0,0,0,0,0,1,0
6802,-73.9011,40.7005,44,59,38.99893064,0.14148851,0,0,65.00823769,0.02537064,0,0.54011542,202.5273438,25.36723328,102,138125.8078,19,Southwest,0,0,0,0,0,0,1,0
6803,-73.8962,40.7005,45,59,39.93888614,3.51998096,0,0.07611193,61.52826267,0.05074127,0,0.3442845,168.5733032,27.06770325,106,120583.5724,18,South,0,0,0,0,1,0,0,0
6804,-73.8914,40.7005,46,59,39.40567502,2.24564145,0,0.15222385,62.62500766,0.02537065,0,0.22548692,155.5640717,26.03788185,60,118200.4442,24,Southeast,0,0,0,0,0,1,0,0
6805,-73.8865,40.7005,47,59,39.26211818,2.55774842,0,15.02497696,47.59237146,0,0,0.67931944,337.9840088,27.21973228,59,73459.18345,13,North,0,1,0,0,0,0,0,0
6806,-73.8817,40.7005,48,59,40.57463786,2.68105673,0,21.53569601,40.85686154,0.10148257,0,1.16677451,333.8449707,30.56173134,34,64861.3711,12,Northwest,0,0,0,1,0,0,0,0
6807,-73.8768,40.7005,49,59,39.50821562,12.96739604,0,34.86652512,17.34117567,0,0,1.38775432,334.0879822,32.95963669,0,10125.46984,1,Northwest,0,0,0,1,0,0,0,0
6808,-73.872,40.7005,50,59,38.8211936,9.67787427,0,53.15752135,2.32839651,0.01130472,0,1.48386705,4.03201962,36.45554352,0,1903.323161,5,North,0,1,0,0,0,0,0,0
6809,-73.8671,40.7005,51,59,33.3694517,41.57479276,0,22.33641539,1.25258397,0.01130472,0,1.29114079,355.5592957,33.12270355,1,234.2488922,1,North,0,1,0,0,0,0,0,0
6810,-73.8623,40.7005,52,59,33.06866594,49.24357585,0,15.85238798,0.07913301,0,0,1.80042112,320.769928,35.81202698,1,10323.00152,2,Northwest,0,0,0,1,0,0,0,0
6811,-73.8574,40.7005,53,59,37.78211552,46.48538362,0,0.78786688,16.67248152,1.22936481,0,0.79673666,73.38523865,43.19446564,11,22998.8276,6,East,1,0,0,0,0,0,0,0
6812,-73.8526,40.7005,54,59,35.20834646,35.63199691,0,0.48204223,19.79990345,9.26115424,0,1.23707569,109.8146973,36.39665604,0,26435.27525,0,East,1,0,0,0,0,0,0,0
6813,-73.8477,40.7005,55,59,29.9172515,62.93328518,0,0.1775944,1.66082316,0.4033941,0,0.58290893,154.1712494,32.05435181,0,14158.82859,6,Southeast,0,0,0,0,0,1,0,0
6814,-73.8429,40.7005,56,59,34.58968484,35.06510449,0,0.15367204,28.18436549,1.77195481,0,1.59660292,132.9290924,24.86955452,7,69876.22376,14,Southeast,0,0,0,0,0,1,0,0
6815,-73.838,40.7005,57,59,39.46036334,22.17354731,0,0.15222382,41.27489799,1.57442771,0,1.64954376,152.3356476,20.6361618,25,83202.36829,20,Southeast,0,0,0,0,0,1,0,0
6816,-73.8332,40.7005,58,59,39.64835444,9.08685,0,0.32981834,54.86636772,0.89206077,0,0.53872174,198.6265259,18.32966614,101,112924.5979,24,South,0,0,0,0,1,0,0,0
6817,-73.8283,40.7005,59,59,40.6327442,3.13759429,0,0.27110296,59.95858174,1.80781785,0,0.38282305,173.5883942,19.80021858,35,124075.8334,9,South,0,0,0,0,1,0,0,0
6818,-73.8235,40.7005,60,59,40.81389926,1.54541726,0,0.3637325,62.77740881,0.48853827,0,0.32608041,183.2481842,19.31777954,28,114563.078,20,South,0,0,0,0,1,0,0,0
6819,-73.8186,40.7005,61,59,42.55025342,3.0111314,0,0.38055949,59.81247053,1.97093541,0,0.49030468,83.14041901,17.92424774,54,101009.8488,14,East,1,0,0,0,0,0,0,0
6820,-73.8138,40.7005,62,59,41.11810304,2.56243436,0,0.12685317,61.49635457,0.98945473,0,0.35174033,178.9621429,15.61446667,39,97515.21049,16,South,0,0,0,0,1,0,0,0
6821,-73.8089,40.7005,63,59,41.8632314,0.05074129,0,0.01092446,64.83375012,0.26875649,0,0.43035376,171.9399872,15.6613884,130,135485.2587,16,South,0,0,0,0,1,0,0,0
6822,-73.8041,40.7005,64,59,42.60152372,2.79884653,0,0.26815245,60.62619923,0.62732522,0,0.39948767,174.3365478,14.429142,15,115782.6031,11,South,0,0,0,0,1,0,0,0
6823,-73.7992,40.7005,65,59,42.33833618,7.76391503,0,6.64727358,50.23112476,0.53278347,0,0.77057379,199.5903473,14.74463367,9,70834.08787,7,South,0,0,0,0,1,0,0,0
6824,-73.7944,40.7005,66,59,45.03173594,3.69960037,0,17.50049678,43.2177424,0.70651603,0,0.82771248,134.9334259,14.84487247,17,70931.82456,18,Southeast,0,0,0,0,0,1,0,0
6825,-73.7895,40.7005,67,59,43.68845408,5.00244024,0,0.25370641,58.20689396,1.71205623,0,0.64295262,192.0772553,11.6258049,15,80291.57199,19,South,0,0,0,0,1,0,0,0
6826,-73.7847,40.7005,68,59,42.74508056,6.9849652,0,2.05226068,50.83149981,5.30637115,0,0.45753956,188.7149658,12.74565315,11,68897.28465,18,South,0,0,0,0,1,0,0,0
6827,-73.7798,40.7005,69,59,42.72115442,7.1722002,0,0.85462739,53.83588403,3.28701457,0,0.50255889,139.1520233,9.92374802,4,98665.68228,4,Southeast,0,0,0,0,0,1,0,0
6828,-73.775,40.7005,70,59,43.68161804,3.06179154,0,0.72777421,59.7616767,1.62385439,0,0.42502475,222.465332,11.84892845,4,102816.0673,16,Southwest,0,0,0,0,0,0,1,0
6829,-73.7701,40.7005,71,59,41.43256088,14.0281582,0,0.98945507,46.14639409,4.01108947,0,0.05619129,203.7596588,11.86623859,7,76458.35187,17,Southwest,0,0,0,0,0,0,1,0
6830,-73.7652,40.7005,72,59,41.85297734,15.28772391,0,0.33647946,47.27292435,2.27796912,0,0.37178892,273.9029236,14.31831837,26,75056.62666,18,West,0,0,0,0,0,0,0,1
6831,-73.7604,40.7005,73,59,41.71967456,11.02736163,0,1.56833595,49.85094852,2.72845074,0,0.27754945,209.2776337,15.24792957,6,73225.61258,13,Southwest,0,0,0,0,0,0,1,0
6832,-73.7555,40.7005,74,59,41.62055198,8.89323069,0,1.06229857,51.50582125,3.71374633,0,0.30779618,210.8066406,16.46384048,13,87446.0177,10,Southwest,0,0,0,0,0,0,1,0
6833,-73.7507,40.7005,75,59,40.86858758,4.22135442,0,2.50895823,55.28901953,3.15576466,0,0.16133493,231.0629425,16.71414757,3,83924.85889,23,Southwest,0,0,0,0,0,0,1,0
6834,-73.7458,40.7005,76,59,42.7348265,7.22118352,0,3.27662369,52.15396886,2.52332077,0,0.15421692,211.9215546,17.71648026,4,78495.74336,15,Southwest,0,0,0,0,0,0,1,0
6875,-74.1097,40.6969,1,60,25.93184018,0.02537062,0,2.61081927,6.34207143,0,56.07352512,0.33685318,305.1494751,-0.41188598,0,6282.164069,4,Northwest,0,0,0,1,0,0,0,0
6876,-74.1048,40.6969,2,60,42.92965364,4.20465421,0,7.31929505,48.10259494,2.22404932,2.97285745,0.5225234,313.3428955,1.25319266,0,79260.3156,11,Northwest,0,0,0,1,0,0,0,0
6877,-74.1,40.6969,3,60,43.75339646,7.32230116,0,0.85035974,55.57910805,1.42687059,0,1.53847349,289.9329529,7.11121702,0,85517.36636,12,West,0,0,0,0,0,0,0,1
6878,-74.0951,40.6969,4,60,42.9228176,8.27809306,0,0.83969212,54.90629169,1.15456268,0,0.76636428,269.8160095,21.63656998,0,103424.6095,10,West,0,0,0,0,0,0,0,1
6879,-74.0903,40.6969,5,60,43.34323406,16.18240888,0,1.20699379,47.33714761,0.40134805,0,0.40068981,174.8852844,22.19767952,0,48995.66271,10,South,0,0,0,0,1,0,0,0
6880,-74.0854,40.6969,6,60,35.08187972,44.51363736,0,9.1424459,10.9738249,0.54873138,0,1.27844191,141.4261475,21.41574478,0,13889.39227,5,Southeast,0,0,0,0,0,1,0,0
6881,-74.0806,40.6969,7,60,37.12243766,41.08362757,0,7.88472388,12.78241705,3.32638862,0,2.42668223,127.2486114,14.37355232,0,955.056886,0,Southeast,0,0,0,0,0,1,0,0
6882,-74.0757,40.6969,8,60,38.19911396,12.03808202,0,31.11346033,15.8789748,3.6982004,1.39735859,0.45056266,217.2527313,3.46900892,0,0,0,Southwest,0,0,0,0,0,0,1,0
6883,-74.0709,40.6969,9,60,37.44714956,0.9071308,0,55.47971576,2.12997237,1.19241895,5.41507997,0.35039297,89.25001526,11.57031727,0,4228.155181,0,East,1,0,0,0,0,0,0,0
6884,-74.066,40.6969,10,60,35.46469796,0.27131813,0,7.94794824,17.34294839,5.86062047,33.75580431,1.24118781,121.5687485,3.88619089,0,63671.82206,1,Southeast,0,0,0,0,0,1,0,0
6885,-74.0612,40.6969,11,60,39.48087146,9.35108815,0,16.94147618,26.08565489,4.81820062,7.77925476,0.13333067,199.8634491,2.9239018,0,115232.3847,1,South,0,0,0,0,1,0,0,0
6886,-74.0563,40.6969,12,60,36.00816314,19.7281734,0,8.33434131,16.11638439,6.75489149,1.52960613,0.19554529,161.1754761,2.600245,0,61032.45898,0,South,0,0,0,0,1,0,0,0
6887,-74.0515,40.6969,13,60,27.82542326,9.40166579,0,10.30381853,0.04885028,3.93650005,31.64459912,0.33272716,142.7397614,2.19311714,0,80.48093316,0,Southeast,0,0,0,0,0,1,0,0
6888,-74.0466,40.6969,14,60,23.57340638,0,0,0,0,0.01885195,65.15978759,0.262151,141.0402374,-1.61852038,0,14574.2549,0,Southeast,0,0,0,0,0,1,0,0
6889,-74.0418,40.6969,15,60,26.98117232,6.45358348,0,4.3637469,5.99138201,1.36785511,47.00207203,0.07337726,146.3541412,0.91226351,0,27187.45415,0,Southeast,0,0,0,0,0,1,0,0
6890,-74.0369,40.6969,16,60,23.07095744,0.13553744,0,0.75822231,0.19688617,0.4240367,63.66395692,0.29050377,91.36186981,-0.94792116,0,0,0,East,1,0,0,0,0,0,0,0
6891,-74.032,40.6969,17,60,23.26578458,0,0,0,0,0,65.17863954,0,0,-1.62,0,0,0,North,0,1,0,0,0,0,0,0
6892,-74.0272,40.6969,18,60,23.58024242,0,0,0,0,0,65.17863954,0,0,-1.62,0,0,0,North,0,1,0,0,0,0,0,0
6893,-74.0223,40.6969,19,60,22.94107268,0,0,0,0,0,65.17863954,0,0,-1.62,0,0,0,North,0,1,0,0,0,0,0,0
6894,-74.0175,40.6969,20,60,23.21109626,0,0,0,0,0,65.17863954,0.07805873,180,-1.62,0,0,0,South,0,0,0,0,1,0,0,0
6895,-74.0126,40.6969,21,60,23.01626912,0,0,0,0,0,65.17863954,0.24289545,180,-1.62,0,0,0,South,0,0,0,0,1,0,0,0
6896,-74.0078,40.6969,22,60,23.17349804,0,0,0,0,0,65.17863954,0.05476357,180,-1.62,0,0,0,South,0,0,0,0,1,0,0,0
6897,-74.0029,40.6969,23,60,27.8322593,0,0,0,10.31081651,0,54.86782303,0.25451401,296.6149597,-1.51791477,5,1413.657559,0,Northwest,0,0,0,1,0,0,0,0
6898,-73.9981,40.6969,24,60,32.91827306,15.86894991,0,4.11004083,34.28044631,1.63966768,9.27953481,2.16607857,280.8124085,0.36402085,60,128582.7089,15,West,0,0,0,0,0,0,0,1
6899,-73.9932,40.6969,25,60,37.83338582,11.36042943,0,0.07611184,52.95560914,0.78648913,0,1.30894732,332.1545715,22.28670692,110,114242.2457,20,Northwest,0,0,0,1,0,0,0,0
6900,-73.9884,40.6969,26,60,39.27920828,18.52849209,0,1.00395429,43.4236968,2.12246211,0,0.99109429,78.73496246,18.96876335,42,88857.89981,28,East,1,0,0,0,0,0,0,0
6901,-73.9835,40.6969,27,60,40.34904854,10.98163139,0,0.07611187,52.59457156,1.52632471,0,1.53178906,98.64692688,13.89796543,37,64290.37018,20,East,1,0,0,0,0,0,0,0
6902,-73.9787,40.6969,28,60,39.52872374,9.40608872,0,7.892465,44.35119852,3.5288873,0,0.4378708,23.37418365,3.30505085,58,104658.7478,13,Northeast,0,0,1,0,0,0,0,0
6903,-73.9738,40.6969,29,60,38.72207102,6.88940927,0,0.68500663,56.86432083,0.73990282,0,1.11012399,0.3387897,4.43388462,48,102250.5334,14,North,0,1,0,0,0,0,0,0
6904,-73.969,40.6969,30,60,39.22793798,3.31122668,0,0.69663208,60.73751921,0.43326156,0,1.01184785,348.2020264,4.18951416,47,127550.8142,19,North,0,1,0,0,0,0,0,0
6905,-73.9641,40.6969,31,60,40.5131135,9.63179996,0,1.63534497,52.37042972,1.54106489,0,0.60897434,1.48635447,7.82383966,23,123295.8102,18,North,0,1,0,0,0,0,0,0
6906,-73.9593,40.6969,32,60,40.57805588,1.44951712,0,0.47745982,62.98998234,0.26168026,0,0.53587192,28.04619408,6.10019684,64,168529.0825,4,Northeast,0,0,1,0,0,0,0,0
6907,-73.9544,40.6969,33,60,42.18452528,7.24298154,0,0.17759426,57.12379817,0.63426557,0,0.40744275,19.03854179,4.69640684,21,92093.97699,4,North,0,1,0,0,0,0,0,0
6908,-73.9496,40.6969,34,60,38.02137692,18.51890847,0,1.37044575,44.11710106,1.17218426,0,0.60965747,321.0967407,5.41022539,35,94749.61792,10,Northwest,0,0,0,1,0,0,0,0
6909,-73.9447,40.6969,35,60,37.85731196,22.12532958,0,3.30151954,38.84358397,0.90820645,0,0.91736192,313.8245544,7.80646038,35,101135.5871,7,Northwest,0,0,0,1,0,0,0,0
6910,-73.9399,40.6969,36,60,38.62978448,23.88667372,0,4.24508876,35.37125588,1.57413873,0,1.38330615,312.5249939,16.26092529,57,89084.07105,11,Northwest,0,0,0,1,0,0,0,0
6911,-73.935,40.6969,37,60,39.4364372,2.11718493,0,0.17759428,62.70742682,0.1764335,0,0.49556574,17.19347572,20.92582703,101,120997.8034,21,North,0,1,0,0,0,0,0,0
6912,-73.9302,40.6969,38,60,40.40715488,1.08852912,0,0,64.01399859,0.07611184,0,0.49193984,76.35827637,18.79485703,39,107176.238,17,East,1,0,0,0,0,0,0,0
6913,-73.9253,40.6969,39,60,40.88225966,3.74509068,0,0.68042486,60.32182347,0.43130053,0,0.79442978,61.23958206,13.11220837,39,105141.8512,15,Northeast,0,0,1,0,0,0,0,0
6914,-73.9205,40.6969,40,60,41.10784898,12.9713115,0,0.73574783,50.60885204,0.86272816,0,0.10622793,287.4410095,9.72704887,37,98580.27693,14,West,0,0,0,0,0,0,0,1
6915,-73.9156,40.6969,41,60,40.29436022,10.83897274,0,0.96408356,51.88800746,1.48757578,0,0.7619974,235.0690308,11.56837273,36,123549.176,9,Southwest,0,0,0,0,0,0,1,0
6916,-73.9108,40.6969,42,60,41.39154464,4.86663637,0,0.35060685,58.51527137,1.44612494,0,0.71270728,243.4035645,18.47063065,64,148687.6207,14,Southwest,0,0,0,0,0,0,1,0
6917,-73.9059,40.6969,43,60,40.71477668,0.67578257,0,0.40592981,64.09692717,0,0,0.51041543,230.1950836,20.73134232,62,167343.045,12,Southwest,0,0,0,0,0,0,1,0
6918,-73.9011,40.6969,44,60,40.31145032,3.18828626,0,0.05074124,61.86350017,0.07611187,0,0.3432107,236.0406952,23.31924629,32,111769.3029,11,Southwest,0,0,0,0,0,0,1,0
6919,-73.8962,40.6969,45,60,39.75773108,10.57810249,0,0.20296495,53.50960039,0.88797171,0,0.2643961,265.9455566,25.18647385,7,98318.36379,17,West,0,0,0,0,0,0,0,1
6920,-73.8914,40.6969,46,60,39.56632196,7.5209972,0,0.22833556,54.13363448,3.2956723,0,1.00487089,327.90625,26.67134666,7,76952.13262,13,Northwest,0,0,0,1,0,0,0,0
6921,-73.8865,40.6969,47,60,40.33537646,16.46730008,0,28.2455093,19.73673866,0.7290915,0,1.51341927,326.8978882,33.75490189,0,2732.232288,1,Northwest,0,0,0,1,0,0,0,0
6922,-73.8817,40.6969,48,60,39.52872374,19.481195,0,42.42168404,3.2757605,0,0,1.46905184,341.067749,40.21972656,0,3670.573693,0,North,0,1,0,0,0,0,0,0
6923,-73.8768,40.6969,49,60,39.50821562,23.40581901,0,35.86426051,5.90856001,0,0,1.09233165,352.9309082,41.20717621,0,220.8887019,0,North,0,1,0,0,0,0,0,0
6924,-73.872,40.6969,50,60,38.70498092,17.85111481,0,41.06524261,6.26228212,0,0,1.08285296,13.74452877,43.80654144,0,2183.453685,8,North,0,1,0,0,0,0,0,0
6925,-73.8671,40.6969,51,60,32.51152868,52.90184472,0,9.61093788,2.42811734,0.2377396,0,0.75875366,282.5551758,42.91989136,1,14608.95693,5,West,0,0,0,0,0,0,0,1
6926,-73.8623,40.6969,52,60,31.75272824,48.28890969,0,2.88553084,13.4808202,0.52337881,0,0.64471626,219.6987915,45.60634613,2,34560.52259,9,Southwest,0,0,0,0,0,0,1,0
6927,-73.8574,40.6969,53,60,36.0355073,39.9230728,0,1.67445737,22.72309021,0.85801916,0,2.79562473,136.4121857,37.80553818,6,61234.0081,11,Southeast,0,0,0,0,0,1,0,0
6928,-73.8526,40.6969,54,60,41.01898046,12.1259327,0,2.42641574,49.11347623,1.51281486,0,2.33047962,137.6851807,29.69125366,10,97512.25557,23,Southeast,0,0,0,0,0,1,0,0
6929,-73.8477,40.6969,55,60,39.56290394,13.81055877,0,0.31785967,49.91796557,1.13225552,0,1.61291707,155.5193329,22.80049133,28,114852.9999,14,Southeast,0,0,0,0,0,1,0,0
6930,-73.8429,40.6969,56,60,41.5043393,4.81838773,0,0.61940496,58.4122359,1.32861095,0,0.83904129,171.7852173,17.0398674,69,107796.8279,15,South,0,0,0,0,1,0,0,0
6931,-73.838,40.6969,57,60,40.8378254,8.9488431,0,0.12685308,54.82678938,1.27615397,0,0.38077086,189.8018646,17.24398994,90,115346.0838,8,South,0,0,0,0,1,0,0,0
6932,-73.8332,40.6969,58,60,41.10443096,3.4571154,0,0.07611184,59.5401447,2.1052676,0,0.14018311,198.9134369,17.66305542,13,106212.3586,9,South,0,0,0,0,1,0,0,0
6933,-73.8283,40.6969,59,60,42.28022984,2.45990477,0,0.33779209,59.7462132,2.63472948,0,0.22533442,174.8139496,18.15247917,15,76118.40992,6,South,0,0,0,0,1,0,0,0
6934,-73.8235,40.6969,60,60,43.34665208,0.41390402,0,1.90657938,62.48703411,0.37112203,0,0.24358676,149.8069763,17.82367706,15,70767.03349,15,Southeast,0,0,0,0,0,1,0,0
6935,-73.8186,40.6969,61,60,43.0766285,0.97714005,0,0.3933247,63.57186515,0.23630964,0,0.1601209,159.3336487,19.50482941,15,79402.29281,14,South,0,0,0,0,1,0,0,0
6936,-73.8138,40.6969,62,60,42.93648968,2.1547884,0,0.07622518,60.87181716,2.02506757,0,0.40078852,133.0524292,14.8163538,11,62137.29756,20,Southeast,0,0,0,0,0,1,0,0
6937,-73.8089,40.6969,63,60,42.24946766,2.19717315,0,0.05062789,60.9338272,1.9970113,0,0.34626254,146.0374145,14.03800106,41,111371.7693,19,Southeast,0,0,0,0,0,1,0,0
6938,-73.8041,40.6969,64,60,42.23237756,0.5098742,0,0.02537063,62.45933038,1.98399582,0,0.49054262,126.0156403,10.90750217,38,104747.4273,18,Southeast,0,0,0,0,0,1,0,0
6939,-73.7992,40.6969,65,60,42.19477934,1.5861851,0,0.36218525,60.35335213,2.80080519,0,0.51580381,181.8519592,9.67002106,16,78936.35268,7,South,0,0,0,0,1,0,0,0
6940,-73.7944,40.6969,66,60,38.98525856,26.5572497,0,1.02911313,35.38047037,2.21180634,0,0.44617099,186.9897308,11.12862206,34,78737.20478,8,South,0,0,0,0,1,0,0,0
6941,-73.7895,40.6969,67,60,42.22895954,10.54198804,0,1.62050493,49.3352444,3.68090218,0,0.27836382,150.9121399,8.98023224,16,72739.15399,20,Southeast,0,0,0,0,0,1,0,0
6942,-73.7847,40.6969,68,60,41.7436007,8.20459153,0,2.48854724,51.17035844,2.80772989,0,0.37974197,208.2324371,10.34632015,17,77797.62132,22,Southwest,0,0,0,0,0,0,1,0
6943,-73.7798,40.6969,69,60,40.25334398,20.31484299,0,1.65649162,40.56479573,2.6425092,0,0.35160622,119.885437,8.45153618,7,71058.15724,17,Southeast,0,0,0,0,0,1,0,0
6944,-73.775,40.6969,70,60,41.2308977,26.12586817,0,0.73153709,34.83661608,3.48461821,0,0.53811103,235.5964966,9.78392696,3,68422.74469,12,Southwest,0,0,0,0,0,0,1,0
6945,-73.7701,40.6969,71,60,41.49408524,20.52220847,0,0.15222376,41.93399198,2.57021533,0,0.37394258,252.6859283,11.75975132,3,74042.09896,18,West,0,0,0,0,0,0,0,1
6946,-73.7652,40.6969,72,60,41.52826544,16.38023167,0,1.73656856,44.81045097,2.25138833,0,0.22046885,249.5441284,14.74328518,28,71779.50603,22,West,0,0,0,0,0,0,0,1
6947,-73.7604,40.6969,73,60,40.95062006,13.34389973,0,0.59052169,48.78994381,2.4542743,0,0.14088258,184.3390045,15.16019821,3,74434.55851,13,South,0,0,0,0,1,0,0,0
6948,-73.7555,40.6969,74,60,41.50775732,11.66656463,0,2.19309915,47.48090579,3.83806997,0,0.16226655,190.1598816,14.79074478,5,76148.85528,10,South,0,0,0,0,1,0,0,0
6949,-73.7507,40.6969,75,60,41.56928168,4.72830601,0,2.94834035,54.24139461,3.26059857,0,0.170399,233.4130249,16.41822815,29,89245.08357,19,Southwest,0,0,0,0,0,0,1,0
6950,-73.7458,40.6969,76,60,43.27487366,5.71506625,0,2.551499,54.09134312,2.82073117,0,0.28348798,137.0543213,16.60275269,31,77245.44359,20,Southeast,0,0,0,0,0,1,0,0
