bldg_area,street_len,nodes_num,id,poi_num,tree,shrubland,grassland,builtup,barren,water,slope,aspect,elevation,LST,lon_id,lat_id,LST_class,East,North,Northeast,Northwest,South,Southeast,Southwest,West
0,0,0,2772,73,0,0.0253442,0,51.7188146,17.6212565,0,0.50196666,East,711.7989502,62.03296742,42,66,4,1,0,0,0,0,0,0,0
0,0,0,2773,0,0,1.38675875,4.24893342,0,63.50827461,0,6.20197964,Southwest,708.8491211,58.14326066,43,1,2,0,0,0,0,0,0,1,0
0,0,0,2774,0,0,0,0.32949312,0,68.81788553,0,7.60462761,Southwest,708.0084229,56.4581768,43,2,0,0,0,0,0,0,0,1,0
0,0,0,2775,0,0,0.32949286,2.1253497,0,66.69594771,0,9.02614212,South,705.4089356,57.88690916,43,3,1,0,0,0,0,1,0,0,0
0,0,0,2776,0,0,0.10138235,0.02534559,0,69.02747411,0,5.12988329,South,700.4431152,61.43823194,43,4,4,0,0,0,0,1,0,0,0
0,0,0,2777,0,0,0,0,0,69.15761337,0,3.67325616,South,698.145813,61.65014918,43,5,4,0,0,0,0,1,0,0,0
0,0,0,2778,0,0,0,0,0,69.16102455,0,3.34987426,Southwest,690.0449219,61.19897054,43,6,4,0,0,0,0,0,0,1,0
0,28242.38178,1,2779,0,0,0,0,2.48558944,66.67884629,0,3.30555606,Southwest,682.2783203,60.56321882,43,7,3,0,0,0,0,0,0,1,0
0,15949.48895,0,2780,0,0,0,0,1.42837313,67.73947346,0,3.31706643,South,677.6125488,60.17698256,43,8,3,0,0,0,0,1,0,0,0
0,19605.98824,4,2781,0,0,0,0,0.05069096,69.12056627,0,3.18076611,South,674.7218018,60.87767666,43,9,3,0,0,0,0,1,0,0,0
0,20051.30741,0,2782,0,0,0,0,0,69.17466798,0,2.83047247,South,674.3529053,61.41772382,43,10,4,0,0,0,0,1,0,0,0
0,16145.64853,0,2783,0,0,0,0,14.9895253,54.18855309,0,2.53804755,South,671.9578247,61.30834718,43,11,4,0,0,0,0,1,0,0,0
0,19038.35412,1,2784,0,0,0,0,1.85021468,67.331274,0,1.51120377,South,669.8700562,61.83130424,43,12,4,0,0,0,0,1,0,0,0
0,95236.81282,1,2785,0,0,0,0,0.07603616,69.10886289,0,1.04284465,South,668.3540039,59.92404908,43,13,3,0,0,0,0,1,0,0,0
0,4425.075264,0,2786,0,0,0.48156171,0,0.10138141,68.60536586,0,0.68567318,South,663.963501,58.44404642,43,14,2,0,0,0,0,1,0,0,0
29.09219558,56511.13514,3,2787,0,0.2768468,0,0.45621608,41.81869207,26.63996372,0,1.14649165,East,659.0750122,58.86446288,43,15,2,1,0,0,0,0,0,0,0
0,6057.041717,9,2788,2,3.03239426,0.05069063,0.04332788,65.80623765,0.26247814,0,0.52922136,Southeast,656.3629761,57.68182796,43,16,1,0,0,0,0,0,1,0,0
0,17090.28064,18,2789,2,1.69571027,0.0253453,0.2281077,66.52540521,0.72396972,0,0.47353655,Southeast,648.8267822,57.88349114,43,17,1,0,0,0,0,0,1,0,0
0,4850.016956,2,2790,2,0.96312054,0,0,59.48352935,8.75529756,0,0.49114925,Southeast,643.522583,58.36201394,43,18,2,0,0,0,0,0,1,0,0
0,2665.984772,3,2791,0,1.43731657,0.20276202,3.14281143,51.37441492,13.04805191,0,0.43066755,Southeast,640.0494385,58.24238324,43,19,2,0,0,0,0,0,1,0,0
0,2665.05981,1,2792,0,4.00957586,0.12672616,0,64.51295336,0.55951033,0,0.36288634,Southeast,632.6813965,58.03388402,43,20,1,0,0,0,0,0,1,0,0
0,7582.610408,13,2793,2,3.50141184,0,0.32948776,64.95487509,0.42639988,0,0.38242713,Southeast,629.5560303,56.8170689,43,21,1,0,0,0,0,0,1,0,0
0,6269.207265,11,2794,0,1.44467549,0,0,65.76003804,2.01087008,0,0.40597194,Southeast,620.0964966,57.27508358,43,22,1,0,0,0,0,0,1,0,0
0,4564.707378,4,2795,1,1.49991467,0,0.02534516,64.87966081,2.81407167,0,0.35662255,Southeast,613.0367432,58.24238324,43,23,2,0,0,0,0,0,1,0,0
0,6999.254889,8,2796,0,2.33218965,0.07603543,0.09401789,48.06985098,18.65030675,0,0.3297962,Southeast,608.4961548,57.38787824,43,24,1,0,0,0,0,0,1,0,0
0,3015.688235,2,2797,0,0.30760041,0.02534512,0,10.78821083,58.10465264,0,0.3214696,Southeast,600.2302856,55.69595834,43,25,0,0,0,0,0,0,1,0,0
0,6827.380062,5,2798,0,3.27854224,0.05069021,0.05069018,53.49422182,12.30438242,0,0.35047626,Southeast,594.6325073,57.7912046,43,26,1,0,0,0,0,0,1,0,0
0,7419.183001,7,2799,2,3.99775211,0.43989123,0.91242265,56.61311027,7.24410363,0,0.29417199,Southeast,592.7692261,58.05097412,43,27,1,0,0,0,0,0,1,0,0
0,26874.11289,5,2800,0,0.01002676,0,0,60.60742019,8.61858614,0,0.32332823,Southeast,588.7442017,58.10908046,43,28,2,0,0,0,0,0,1,0,0
0,4743.588271,5,2801,1,1.4527036,0.07603511,0.29857754,63.08230137,4.32982297,0,0.23952697,Southeast,586.1539917,58.05097412,43,29,1,0,0,0,0,0,1,0,0
0,7668.155325,11,2802,2,5.22813696,0.025345,0.85679637,61.2245901,1.90797975,0,0.27343163,Southeast,586.4124756,58.02362996,43,30,1,0,0,0,0,0,1,0,0
618.4243077,7426.880131,6,2803,0,0.84212827,0.15206992,0.53717584,54.83428795,12.88059355,0,0.32433888,Southeast,587.2750244,58.99776566,43,31,2,0,0,0,0,0,1,0,0
53101.98705,8287.53115,11,2804,1,2.55852752,0.1774147,4.77075999,56.88007394,4.86288673,0,0.50563401,Southeast,582.5774536,57.49725488,43,32,1,0,0,0,0,0,1,0,0
69467.92322,5656.297393,9,2805,0,5.66460623,0.20275956,4.65372583,57.51057429,1.22140375,0,0.53979212,Southeast,581.2713013,56.77947068,43,33,1,0,0,0,0,0,1,0,0
37101.44694,3467.338098,4,2806,1,4.19316805,0.27879407,3.57783896,47.52432754,13.68234788,0,0.65238309,Southeast,578.194519,58.83028268,43,34,2,0,0,0,0,0,1,0,0
29014.58816,4314.152187,2,2807,0,3.04657634,0.12672449,3.29371286,51.72537951,11.06749035,0,1.09824336,Southeast,577.7153931,57.76044242,43,35,1,0,0,0,0,0,1,0,0
0,12700.54746,15,2808,1,0.76481342,0,0,66.89890269,1.599574,0,1.12719595,Southeast,576.3696289,58.42012028,43,36,2,0,0,0,0,0,1,0,0
0,10914.80523,24,2809,8,1.61326905,0,0,65.88408566,1.76934167,0,1.0379535,East,570.6919556,57.30242774,43,37,1,1,0,0,0,0,0,0,0
0,7292.343101,7,2810,0,2.03449695,0,0,45.51027431,21.72533195,0,0.94833994,East,569.9298096,59.60959124,43,38,3,1,0,0,0,0,0,0,0
0,9562.324464,21,2811,10,0.63157817,0.07603442,1.542352,55.32596253,11.69758219,0,0.81595922,East,569.8630371,59.14474052,43,39,2,1,0,0,0,0,0,0,0
2061.472312,13875.6541,58,2812,17,0.7539546,0.2605584,0.0650954,52.07493418,16.12237239,0,0.67140859,East,569.954834,58.7824304,43,40,2,1,0,0,0,0,0,0,0
12018.9679,14953.50905,56,2813,11,0.32948198,0.16300758,0.01093893,60.38781421,8.38907794,0,0.45951152,East,1795.223755,60.36839168,43,41,3,1,0,0,0,0,0,0,0
1691.033256,13244.43141,16,2814,1,0.41454063,0,0,68.79315202,0.07603426,0,0.35041314,East,1822.435547,61.15453628,43,42,4,1,0,0,0,0,0,0,0
3690.862352,13170.20475,16,2815,1,1.11516745,0,0,66.76363668,1.40832778,0,0.40237564,East,1691.091553,60.27952316,43,43,3,1,0,0,0,0,0,0,0
20257.27333,9625.056672,7,2816,1,4.07915116,0.0253447,0,64.79684538,0.38919516,0,0.71431005,East,1513.850586,58.96358546,43,44,2,1,0,0,0,0,0,0,0
0,6326.711951,4,2817,0,10.7582414,0.1013787,0,58.00346416,0.43085955,0,0.57491022,East,1501.092041,57.43573052,43,45,1,1,0,0,0,0,0,0,0
7635.966444,10435.49239,22,2818,15,1.13150526,0.05068931,0.10137862,67.30412489,0.70965006,0,0.57679278,East,1525.844849,62.26197476,43,46,4,1,0,0,0,0,0,0,0
6132.421323,12247.28141,31,2819,10,0.18641691,0,0,66.48044497,2.63389071,0,0.73763251,East,1404.449951,61.18188044,43,47,4,1,0,0,0,0,0,0,0
26866.48701,17273.03506,58,2820,17,2.26333819,0.05068923,0,65.3549217,1.63520814,0,0.84835023,East,1383.33374,60.68968556,43,48,3,1,0,0,0,0,0,0,0
33212.98745,7269.65134,14,2821,3,0.69996159,0,0,67.17076891,1.43683157,0,0.89785606,East,1322.050049,60.35813762,43,49,3,1,0,0,0,0,0,0,0
0,10888.65647,21,2822,8,0.42349498,0.02534456,0,68.62500182,0.23712571,0,0.93711174,East,1222.682861,61.05883172,43,50,4,1,0,0,0,0,0,0,0
0,8851.524655,12,2823,1,0.0506891,0.0642012,0.43085705,67.5994155,0.20443599,0,1.05079544,Northeast,1216.923706,61.01781548,43,51,4,0,0,1,0,0,0,0,0
0,20922.16449,16,2824,0,0.5136259,0.03717692,0.1774117,67.83258305,0.73331136,0,0.85060453,Northeast,1236.674194,61.13402816,43,52,4,0,0,1,0,0,0,0,0
0,15284.0813,17,2825,2,1.33825233,0,0,67.69108929,0.29183763,0,0.81525624,East,1278.038086,60.6794315,43,53,3,1,0,0,0,0,0,0,0
2010.990611,20381.07184,49,2826,15,0.27142664,0,0,62.9204898,6.13266524,0,0.85173553,East,1128.228271,60.53929268,43,54,3,1,0,0,0,0,0,0,0
0,8442.748682,6,2827,4,0.5068891,0,0,68.82109736,0,0,0.73284614,East,1097.678223,59.73605798,43,55,3,1,0,0,0,0,0,0,0
0,12726.95667,12,2828,7,0.10137771,0,0,68.62174504,0.6082664,0,0.67126083,East,1039.280273,61.05199568,43,56,4,1,0,0,0,0,0,0,0
18058.81694,12200.56114,19,2829,2,0.49244714,0.22809969,1.54600903,65.61388133,1.45435544,0,0.95025891,East,1037.907715,58.19453096,43,57,2,1,0,0,0,0,0,0,0
26404.98766,27195.28324,64,2830,58,1.09095793,0,0,62.02263572,6.22460226,0,0.96022612,East,1024.246704,58.75166822,43,58,2,1,0,0,0,0,0,0,0
0,10968.86492,15,2831,0,4.78893431,0,0,63.97201687,0.5806477,0,0.58242244,East,955.0700684,58.58076722,43,59,2,1,0,0,0,0,0,0,0
0,12480.36292,17,2832,0,3.18339822,0.05068869,0,59.30667712,6.80423772,0,0.69575858,East,905.2210693,59.6027552,43,60,3,1,0,0,0,0,0,0,0
20217.23201,17050.52316,43,2833,1,2.05175513,0.15206593,0,63.14933135,3.99525207,0,0.73696256,East,875.5214844,59.12765042,43,61,2,1,0,0,0,0,0,0,0
32408.08074,73949.34665,80,2834,36,0.43085302,0,0,60.90944505,8.01150898,0,1.03616035,East,862.2385864,60.44358812,43,62,3,1,0,0,0,0,0,0,0
0,13062.09766,32,2835,5,1.52968114,0.25344271,0,64.65118774,2.92089771,0,1.03200555,East,846.9417114,58.89864308,43,63,2,1,0,0,0,0,0,0,0
12279.15059,17075.60637,22,2836,0,2.93993393,0.05068852,1.19118014,47.50566306,17.67114575,0,1.12048411,East,904.6837158,58.66963574,43,64,2,1,0,0,0,0,0,0,0
0,1410.975051,4,2837,0,2.7371775,0,0,64.28912336,2.33571305,0,1.00859141,East,788.8091431,58.35175988,43,65,2,1,0,0,0,0,0,0,0
0,0,0,2838,59,1.44462011,0,0,65.02477223,2.89602295,0,0.51268733,East,776.9797363,60.91527488,43,66,4,1,0,0,0,0,0,0,0
0,0,0,2839,0,0,1.41935659,0.63920727,0,67.08540291,0,11.73649597,Southwest,770.1792603,54.49623332,44,1,0,0,0,0,0,0,0,1,0
0,0,0,2840,0,0,0,0.15207375,0,68.9953049,0,10.2322216,Southwest,757.7528076,53.75110496,44,2,0,0,0,0,0,0,0,1,0
0,0,0,2841,0,0,0.07679038,0.2424792,0,68.83152069,0,9.67770481,South,745.1148682,55.93863776,44,3,0,0,0,0,0,1,0,0,0
0,0,0,2842,0,0,0.02459202,0.12672795,0,69.00288208,0,3.56491113,South,740.130249,59.6027552,44,4,3,0,0,0,0,1,0,0,0
0,0,0,2843,0,0,0,0,0,69.15761337,0,3.08832383,Southwest,730.7858887,60.5768909,44,5,3,0,0,0,0,0,0,1,0
0,0,0,2844,0,0,0,0,0,69.16102455,0,3.87623453,Southwest,724.4217529,60.72386576,44,6,3,0,0,0,0,0,0,1,0
0,6980.275465,0,2845,0,0,0,0,3.79251189,65.37192384,0,3.84778237,Southwest,721.5574341,60.90502082,44,7,4,0,0,0,0,0,0,1,0
0,2069.344347,4,2846,0,0,0,0,16.1054922,53.06235438,0,3.69701052,South,716.8551636,60.49485842,44,8,3,0,0,0,0,1,0,0,0
0,5102.488256,2,2847,0,0,0,0,5.96818459,63.20307265,0,3.41036177,South,715.2266846,60.5085305,44,9,3,0,0,0,0,1,0,0,0
0,0,0,2848,0,0,0,0,1.03916372,68.13550426,0,3.03273463,South,711.4163818,60.89818478,44,10,3,0,0,0,0,1,0,0,0
0,5358.535253,4,2849,0,0,0.05069085,0,25.74914959,43.37823796,0,2.67110586,South,708.3203735,60.42649802,44,11,3,0,0,0,0,1,0,0,0
0,5294.546052,2,2850,0,0,0,0,0.97669201,68.20479667,0,1.71707428,South,706.8905029,61.4313959,44,12,4,0,0,0,0,1,0,0,0
0,83490.65305,1,2851,0,0,0,0,1.23433907,67.95055998,0,1.06849658,South,704.1055908,61.69116542,44,13,4,0,0,0,0,1,0,0,0
0,108085.0743,0,2852,0,0,0,0,0.02534535,69.16296363,0,1.00461423,South,699.2803955,57.40496834,44,14,1,0,0,0,0,1,0,0,0
0,59744.47674,0,2853,0,0.50517715,3.30846148,0.07942773,5.70240694,59.59624539,0,0.43901357,East,696.7380371,56.5265372,44,15,1,1,0,0,0,0,0,0,0
0,22661.20557,13,2854,0,0.02534533,0,0,40.2832369,28.88654632,0,0.58481663,Southeast,690.1271973,59.72580392,44,16,3,0,0,0,0,0,1,0,0
0,20420.67034,16,2855,3,0.71305993,0.05069059,1.32473877,65.83422259,1.27582631,0,0.51977074,Southeast,682.401001,57.84589292,44,17,1,0,0,0,0,0,1,0,0
0,11076.86249,12,2856,3,2.35711076,0,0.35483383,58.85517164,7.60948594,0,0.5196085,Southeast,678.6558838,57.23748536,44,18,1,0,0,0,0,0,1,0,0
10102.87873,6147.062769,10,2857,2,0.12672623,0,0,37.30052177,31.72741833,0,0.38217056,Southeast,675.0710449,59.74631204,44,19,3,0,0,0,0,0,1,0,0
0,7238.38026,12,2858,0,2.92550144,0,0,61.53988303,4.74338124,0,0.40370899,Southeast,673.7302856,57.30584576,44,20,1,0,0,0,0,0,1,0,0
12749.27163,17586.1841,28,2859,2,5.56702992,0.10138081,1.19122455,49.97855182,12.25823821,0,0.39599568,Southeast,672.0987549,56.41716056,44,21,0,0,0,0,0,0,1,0,0
0,11181.21441,2,2860,0,3.49706568,0.87610461,2.45786159,58.46735031,3.91720142,0,0.40237445,Southeast,669.5151978,55.43618882,44,22,0,0,0,0,0,0,1,0,0
0,3466.355804,3,2861,1,2.40568819,0.38017757,1.44529595,63.11213329,1.87569731,0,0.32616287,Southeast,668.2669678,57.8253848,44,23,1,0,0,0,0,0,1,0,0
0,8007.735841,8,2862,0,1.65267353,0.06337379,0.07603539,64.17515883,3.25515916,0,0.35625833,Southeast,665.6310425,57.9108353,44,24,1,0,0,0,0,0,1,0,0
0,7787.858088,5,2863,1,3.94108748,0.06335183,0.07603534,62.4948114,2.65052294,0,0.3318876,Southeast,660.4810181,57.88349114,44,25,1,0,0,0,0,0,1,0,0
0,7911.649761,7,2864,1,3.23514695,0.10138039,0,54.63636177,11.25632796,0,0.29375836,Southeast,657.8661499,57.46991072,44,26,1,0,0,0,0,0,1,0,0
0,7831.436524,8,2865,2,0.44618455,0.01632023,0,49.66985372,19.10026647,0,0.27117682,Southeast,649.7884522,58.78926644,44,27,2,0,0,0,0,0,1,0,0
0,27114.84795,6,2866,1,0.06071686,0,0,45.95916989,23.21614635,0,0.34483275,Southeast,646.3100586,57.2614115,44,28,1,0,0,0,0,0,1,0,0
0,13379.36766,19,2867,2,1.55283049,0,0,66.49539365,1.19121647,0,0.31523326,East,641.6807861,57.21355922,44,29,1,1,0,0,0,0,0,0,0
0,10304.74993,16,2868,1,0.81104046,0.08608333,1.85453678,63.74323949,2.74794812,0,0.27836776,Southeast,632.9296875,59.2096829,44,30,2,0,0,0,0,0,1,0,0
0,10349.99101,14,2869,2,0.12499542,0.26874665,5.83056306,61.28166959,1.74028079,0,0.41350013,Southeast,629.164856,58.07490026,44,31,2,0,0,0,0,0,1,0,0
32622.506,3980.512917,11,2870,1,3.10671024,0.22810466,8.49676595,49.62478126,7.79330077,0,0.7910738,Southeast,624.5645142,58.02704798,44,32,1,0,0,0,0,0,1,0,0
72134.49579,0,0,2871,1,8.35045325,0.44149281,9.62055345,47.17239386,1.76607898,1.90209732,0.74975723,East,615.8093872,54.01771052,44,33,0,1,0,0,0,0,0,0,0
46459.37477,0,0,2872,2,7.93546795,1.68748098,13.76166742,40.59040401,4.75044005,0.53101611,1.22290587,Southeast,608.703186,53.15295146,44,34,0,0,0,0,0,0,1,0,0
20621.15123,2025.737202,1,2873,0,9.5082453,1.21655484,9.48068288,42.36426816,6.30995907,0.38017333,1.49714208,Southeast,598.2171021,55.21743554,44,35,0,0,0,0,0,0,1,0,0
0,13303.32473,19,2874,0,1.06448479,0,0,65.62977242,2.5690329,0,1.0251931,Southeast,591.3821411,57.42547646,44,36,1,0,0,0,0,0,1,0,0
0,9727.553176,15,2875,2,0.35466452,0,0,68.53185911,0.38017275,0,0.70983553,East,589.1713257,57.17254298,44,37,1,1,0,0,0,0,0,0,0
0,9650.01012,11,2876,1,2.41049829,0,0,61.76111206,5.09849285,0,0.66758376,Northeast,586.5057983,59.57882906,44,38,3,0,0,1,0,0,0,0,0
0,8342.768178,9,2877,0,2.03278524,0.02534481,0,57.89852511,9.31685416,0,0.60027522,Northeast,584.1165161,59.5173047,44,39,3,0,0,1,0,0,0,0,0
0,11520.1264,20,2878,6,2.49956062,0.13401921,0.2027583,58.72252227,7.71805456,0,0.52916026,Northeast,582.7001343,58.63203752,44,40,2,0,0,1,0,0,0,0,0
2595.66356,12069.28384,41,2879,32,1.24898028,0.02534477,0,56.81523546,11.19076012,0,0.46211112,Northeast,581.730835,60.17698256,44,41,3,0,0,1,0,0,0,0,0
4305.96656,15845.81523,62,2880,28,2.93671538,0,0,55.99042358,10.35658794,0,0.32483813,East,580.0828247,58.65596366,44,42,2,1,0,0,0,0,0,0,0
23637.58646,16136.87055,38,2881,3,0.45354242,0,0,62.22946354,6.60412596,0,0.51008904,Southeast,579.0390015,60.64866932,44,43,3,0,0,0,0,0,1,0,0
7175.802349,11782.05223,12,2882,3,0.57924677,0,0,53.02792341,15.68336625,0,0.66590095,East,577.2334595,60.29661326,44,44,3,1,0,0,0,0,0,0,0
0,9300.612767,11,2883,1,3.76713128,0.36364955,0.50689356,60.66411431,3.99215509,0,0.66923934,East,574.9112549,58.18085888,44,45,2,1,0,0,0,0,0,0,0
0,7382.195249,13,2884,1,2.26461013,0.14324391,1.64740275,58.12177817,7.12031317,0,0.6349864,East,572.9598999,60.7477919,44,46,3,1,0,0,0,0,0,0,0
0,11878.52554,19,2885,0,1.90858689,0,0,62.74044962,4.65171609,0,0.6625362,East,569.2069092,60.45042416,44,47,3,1,0,0,0,0,0,0,0
0,13159.3682,21,2886,1,2.18885459,0.53223668,2.68652808,63.12183178,0.77470614,0,0.75070328,East,568.2600098,60.99388934,44,48,4,1,0,0,0,0,0,0,0
0,8309.889031,10,2887,0,1.29042931,0,0,64.83273872,3.18439403,0,0.81252503,East,567.8966675,59.28487934,44,49,2,1,0,0,0,0,0,0,0
3568.379314,11616.30317,22,2888,17,0.93724284,0,1.08981653,66.36276857,0.92113914,0,0.87816423,East,567.4822998,60.37522772,44,50,3,1,0,0,0,0,0,0,0
3337.474212,9985.892107,11,2889,0,1.6841255,0.31932625,3.47380645,63.18998697,0.64712568,0,1.19781721,Northeast,1801.628296,58.8507908,44,51,2,0,0,1,0,0,0,0,0
11955.52272,21704.30419,27,2890,4,0.55356088,0.41566515,0.55597428,66.84299385,0.94957958,0,0.99590331,Northeast,1836.976318,60.08469602,44,52,3,0,0,1,0,0,0,0,0
0,14248.60025,21,2891,2,1.53575661,0.02534451,0,67.26573502,0.49434311,0,1.28440857,East,1668.380371,59.86594274,44,53,3,1,0,0,0,0,0,0,0
472.6997801,30188.65467,23,2892,1,0.06662744,0,0,65.81154972,3.4464045,0,1.33902216,East,1560.032471,60.03684374,44,54,3,1,0,0,0,0,0,0,0
0,9544.414566,10,2893,1,0.53562508,0.02534444,0.42804639,67.89346137,0.44550918,0,1.45665872,East,1525.196655,59.98557344,44,55,3,1,0,0,0,0,0,0,0
0,12128.46444,19,2894,2,0.63361076,0,0.48435355,66.46465897,1.74876586,0,1.50904644,East,1524.624146,60.52220258,44,56,3,1,0,0,0,0,0,0,0
314.0281689,12409.52409,9,2895,0,1.29256476,0,0,67.5353397,0.50688818,0,1.54257059,East,1461.527954,60.24534296,44,57,3,1,0,0,0,0,0,0,0
5054.721252,25194.91373,49,2896,21,5.54542536,0.05068877,0,49.29946205,14.44261972,0,1.17877269,East,1460.389282,58.46113652,44,58,2,1,0,0,0,0,0,0,0
13035.04489,17668.14832,15,2897,2,0.98843028,0.13762395,0.02416435,65.90954167,2.28183862,0,0.73138863,East,1316.050415,60.68626754,44,59,3,1,0,0,0,0,0,0,0
12343.07027,15157.59827,23,2898,2,1.80569687,0.19185265,3.04250231,51.99770014,12.30724978,0,0.71126276,East,1291.273071,59.80100036,44,60,3,1,0,0,0,0,0,0,0
18581.76977,23899.05231,56,2899,49,4.10285635,0,0,60.50085381,4.74469432,0,0.81890607,East,1280.692261,58.55342306,44,61,2,1,0,0,0,0,0,0,0
17396.8476,75009.18468,65,2900,20,0.35482009,0,0,53.05046871,15.94651825,0,1.00332165,East,1279.824219,60.47776832,44,62,3,1,0,0,0,0,0,0,0
30657.31353,21517.28821,54,2901,5,0.89239313,0.20614577,4.10416986,56.84295154,6.92938491,0,0.88449132,East,1236.800781,60.0983681,44,63,3,1,0,0,0,0,0,0,0
9807.280523,12715.45694,12,2902,1,0.96398195,0.15206555,0.58291794,67.10207221,0.55757375,0,0.85164034,East,1137.988525,60.00266354,44,64,3,1,0,0,0,0,0,0,0
0,1996.418521,3,2903,0,4.19865692,0,0,64.33797366,0.82538334,0,1.50359261,Northeast,1060.177979,59.85568868,44,65,3,0,0,1,0,0,0,0,0
0,0,0,2904,36,3.32522217,0,0,61.64526528,4.39492785,0,0.96127546,Northeast,1069.455811,59.4147641,44,66,3,0,0,1,0,0,0,0,0
0,0,0,2905,0,0,0,0.22811083,0,68.91585595,0,16.55417061,Southwest,1056.332397,50.0322992,45,1,0,0,0,0,0,0,0,1,0
0,0,0,2906,0,0,0,1.6418327,0,67.50554595,0,15.74247932,South,1057.730591,54.95082998,45,2,0,0,0,0,0,1,0,0,0
0,0,0,2907,0,0,0.05069121,0.13770494,0,68.96239412,0,13.7408886,South,938.1729126,54.02454656,45,3,0,0,0,0,0,1,0,0,0
0,0,0,2908,0,0,0,0,0,69.15420205,0,5.22796631,Southwest,892.8441162,59.739476,45,4,3,0,0,0,0,0,0,1,0
0,0,0,2909,0,0,0,0,0,69.15761337,0,4.51207399,Southwest,869.0914917,59.73605798,45,5,3,0,0,0,0,0,0,1,0
0,0,0,2910,0,0,0,0,0,69.16102455,0,4.67562485,Southwest,856.3029785,60.10862216,45,6,3,0,0,0,0,0,0,1,0
0,6980.275465,0,2911,0,0,0,0,3.15887428,66.00556144,0,4.52525473,Southwest,829.9827271,60.78880814,45,7,3,0,0,0,0,0,0,1,0
0,0,0,2912,0,0,0,0,0.70404844,68.46379814,0,4.37370634,Southwest,829.7578125,61.15453628,45,8,4,0,0,0,0,0,0,1,0
0,4955.109771,2,2913,0,0,0.02534547,0.02534547,12.2622993,56.85826699,0,3.7636745,South,799.2745972,59.93430314,45,9,3,0,0,0,0,1,0,0,0
0,0,0,2914,0,0,0.10138183,0.15207272,0.6035895,68.31762392,0,3.49168849,South,783.326294,60.3718097,45,10,3,0,0,0,0,1,0,0,0
0,4577.307531,2,2915,4,0,0.02534542,0,19.86224384,49.29048913,0,3.09442067,South,775.8984375,59.83176254,45,11,3,0,0,0,0,1,0,0,0
0,4905.686057,10,2916,1,0,0,0,11.64529752,57.53619117,0,2.21295214,South,761.22229,61.01439746,45,12,4,0,0,0,0,1,0,0,0
0,20588.12922,1,2917,1,0,0,0,7.27608165,61.90881739,0,1.51394832,South,748.4453125,61.95777098,45,13,4,0,0,0,0,1,0,0,0
0,121406.7593,1,2918,0,0,0,0,0,69.18830898,0,0.92017126,South,743.0581665,59.2096829,45,14,2,0,0,0,0,1,0,0,0
0,4425.075264,0,2919,0,0,2.267514,0.78231389,3.64972898,62.49216182,0,0.44054627,Southeast,733.1488648,56.42741462,45,15,0,0,0,0,0,0,1,0,0
0,7223.473876,2,2920,0,0,0,0,1.89297296,67.30215559,0,0.46401823,East,726.2442017,58.1842769,45,16,2,1,0,0,0,0,0,0,0
0,13973.13464,37,2921,2,0.48958216,0.15207181,5.26784337,61.57658497,1.71245586,0,0.4297539,Southeast,723.0136719,59.08321616,45,17,2,0,0,0,0,0,1,0,0
0,12684.53015,22,2922,4,2.89539473,0.07603583,0.73501304,63.21701947,2.27848438,0,0.47664452,Southeast,716.9662476,58.05439214,45,18,2,0,0,0,0,0,1,0,0
0,8519.340415,13,2923,1,1.46485133,0,0,67.31561781,0.42488772,0,0.43588421,Southeast,714.4169312,58.06806422,45,19,2,0,0,0,0,0,1,0,0
22.0798089,9299.578964,25,2924,2,5.12406538,0,0.12672618,61.51010805,2.4478661,0,0.4062576,Southeast,710.911377,57.8424749,45,20,1,0,0,0,0,0,1,0,0
11981.55166,13890.65872,24,2925,2,1.41724368,0.2534521,3.51171783,58.18314315,5.7596054,0,0.37933904,Southeast,708.062561,58.31757968,45,21,2,0,0,0,0,0,1,0,0
0,7282.521625,0,2926,1,0.62157856,0.01097675,0,67.16369803,1.41933026,0,0.35698357,Southeast,706.5562744,56.64958592,45,22,1,0,0,0,0,0,1,0,0
369.7046238,5475.617784,5,2927,1,1.49138032,0,0,67.34743458,0.38017741,0,0.35930428,Southeast,702.5861206,58.68330782,45,23,2,0,0,0,0,0,1,0,0
0,11725.78996,14,2928,1,4.79983465,0,0.02534515,59.68728511,4.70993579,0,0.35340086,Southeast,698.1981201,57.83905688,45,24,1,0,0,0,0,0,1,0,0
1548.570136,9183.44206,14,2929,1,0.41504418,0.21567492,0.48204005,56.47450075,11.63854909,0,0.31027624,Southeast,695.5553589,58.10908046,45,25,2,0,0,0,0,0,1,0,0
6034.792906,11241.0056,13,2930,0,3.56163738,0.01243107,0.02486213,52.40092813,13.22935836,0,0.35295507,Southeast,691.0943604,58.11933452,45,26,2,0,0,0,0,0,1,0,0
22500.30514,13285.85798,37,2931,3,0.27790361,0,0,51.79579163,17.15892972,0,0.3349413,Southeast,683.4138794,58.61836544,45,27,2,0,0,0,0,0,1,0,0
0,30559.59477,12,2932,8,0,0,0,47.57769325,21.65833984,0,0.27188733,South,680.6150513,56.69402018,45,28,1,0,0,0,0,1,0,0,0
0,11457.78488,26,2933,5,0.80425778,0,1.29877867,64.50052121,2.40777773,0,0.34804133,East,676.8747559,58.8507908,45,29,2,1,0,0,0,0,0,0,0
316.1738422,9776.794078,20,2934,1,0.27879509,0.1774151,5.41765073,62.30788841,0.95971881,0,0.57964373,Southeast,674.5429688,58.15693274,45,30,2,0,0,0,0,0,1,0,0
